Ticker,BTC-EUR,BTC-EUR,BTC-EUR,BTC-EUR,BTC-EUR,BTC-EUR,BTC-USD,BTC-USD,BTC-USD,BTC-USD,BTC-USD,BTC-USD,BTC-GBP,BTC-GBP,BTC-GBP,BTC-GBP,BTC-GBP,BTC-GBP
Price,Open,High,Low,Close,Adj Close,Volume,Open,High,Low,Close,Adj Close,Volume,Open,High,Low,Close,Adj Close,Volume
Datetime,,,,,,,,,,,,,,,,,,
2024-12-13 21:10:00+00:00,96741.625,96743.5703125,96723.609375,96723.609375,96723.609375,0,101542.1484375,101556.5390625,101536.1171875,101536.1171875,101536.1171875,0,80475.0,80475.0,80452.75,80452.75,80452.75,0
2024-12-13 21:15:00+00:00,96738.6796875,96738.6796875,96697.671875,96697.671875,96697.671875,0,101544.3671875,101544.3671875,101495.203125,101495.203125,101495.203125,0,80469.546875,80469.546875,80443.609375,80443.609375,80443.609375,0
2024-12-13 21:20:00+00:00,96685.0390625,96685.0390625,96562.453125,96562.453125,96562.453125,0,101459.53125,101459.53125,101359.2890625,101359.2890625,101359.2890625,0,80433.015625,80433.015625,80343.375,80343.375,80343.375,0
2024-12-13 21:25:00+00:00,96514.515625,96514.515625,96463.421875,96465.046875,96465.046875,0,101357.078125,101357.078125,101306.796875,101306.796875,101306.796875,0,80307.875,80307.875,80263.1640625,80267.0,80267.0,0
2024-12-13 21:30:00+00:00,96458.8828125,96590.1953125,96458.8828125,96590.1953125,96590.1953125,0,101297.5625,101422.6796875,101297.5625,101422.6796875,101422.6796875,0,80259.8828125,80359.421875,80259.8828125,80359.421875,80359.421875,0
2024-12-13 21:35:00+00:00,96584.109375,96584.109375,96555.0390625,96574.0390625,96574.0390625,10641408,101389.8125,101434.2890625,101389.8125,101434.2890625,101434.2890625,9625600,80353.84375,80353.9453125,80328.921875,80353.9453125,80353.9453125,13451264
2024-12-13 21:40:00+00:00,96583.3984375,96596.046875,96580.8984375,96580.8984375,96580.8984375,0,101440.734375,101445.65625,101426.6640625,101428.1015625,101428.1015625,0,80363.8515625,80372.7578125,80358.3125,80358.3125,80358.3125,0
2024-12-13 21:45:00+00:00,96581.4609375,96618.7265625,96571.796875,96571.796875,96571.796875,0,101472.03125,101472.03125,101428.2890625,101441.3828125,101441.3828125,0,80359.3515625,80387.6640625,80350.2734375,80350.2734375,80350.2734375,0
2024-12-13 21:50:00+00:00,96575.953125,96616.2578125,96575.953125,96592.9296875,96592.9296875,0,101476.5859375,101476.5859375,101449.9375,101449.9375,101449.9375,0,80354.4609375,80389.546875,80354.4609375,80378.7265625,80378.7265625,0
2024-12-13 21:55:00+00:00,96579.828125,96579.828125,96553.1171875,96566.234375,96566.234375,0,101439.125,101439.125,101414.5234375,101414.6484375,101414.6484375,0,80367.828125,80380.1015625,80360.171875,80369.7734375,80369.7734375,0
2024-12-13 22:00:00+00:00,96551.8125,96559.5546875,96508.8984375,96529.328125,96529.328125,0,101329.5546875,101388.1953125,101329.5546875,101388.1953125,101388.1953125,0,80380.9453125,80380.9453125,80315.421875,80355.71875,80355.71875,0
2024-12-13 22:05:00+00:00,96505.109375,96505.109375,96459.6640625,96459.6640625,96459.6640625,0,101408.921875,101408.921875,101336.9140625,101347.0703125,101347.0703125,0,80336.4921875,80336.4921875,80298.65625,80298.65625,80298.65625,0
2024-12-13 22:10:00+00:00,96469.3359375,96469.3359375,96284.3515625,96367.1171875,96367.1171875,0,101317.7421875,101317.7421875,101152.734375,101239.6796875,101239.6796875,0,80300.328125,80300.328125,80152.71875,80221.6171875,80221.6171875,0
2024-12-13 22:15:00+00:00,96356.0390625,96369.375,96345.75,96368.5703125,96368.5703125,0,101228.0390625,101242.0546875,101189.03125,101189.03125,101189.03125,0,80212.390625,80223.4921875,80203.828125,80222.8203125,80222.8203125,0
2024-12-13 22:20:00+00:00,96318.8984375,96318.8984375,96271.1796875,96295.9375,96295.9375,0,101154.609375,101226.484375,101138.890625,101226.484375,101226.484375,0,80181.4765625,80181.4765625,80141.75,80155.9921875,80155.9921875,0
2024-12-13 22:25:00+00:00,96354.5546875,96354.5546875,96274.859375,96274.859375,96274.859375,1728512,101179.03125,101179.03125,101142.7578125,101155.90625,101155.90625,0,80204.78125,80204.78125,80144.8125,80144.8125,80144.8125,5083136
2024-12-13 22:30:00+00:00,96287.375,96306.375,96270.3671875,96306.375,96306.375,0,101155.3515625,101175.8671875,101138.0390625,101175.8671875,101175.8671875,0,80155.234375,80171.046875,80141.078125,80171.046875,80171.046875,0
2024-12-13 22:35:00+00:00,96306.375,96409.5859375,96306.375,96409.5859375,96409.5859375,0,101216.8046875,101284.296875,101216.8046875,101275.1796875,101275.1796875,0,80171.046875,80250.5859375,80171.046875,80250.5859375,80250.5859375,0
2024-12-13 22:40:00+00:00,96400.90625,96431.8046875,96391.1875,96431.8046875,96431.8046875,0,101289.390625,101347.015625,101264.96875,101347.015625,101347.015625,0,80243.359375,80275.46875,80241.65625,80275.46875,80275.46875,0
2024-12-13 22:45:00+00:00,96469.28125,96507.109375,96469.28125,96507.109375,96507.109375,0,101366.203125,101391.7109375,101365.578125,101391.7109375,101391.7109375,0,80306.6640625,80338.15625,80306.6640625,80338.15625,80338.15625,0
2024-12-13 22:50:00+00:00,96511.828125,96511.828125,96386.046875,96386.046875,96386.046875,0,101294.4375,101294.4375,101259.5703125,101266.1640625,101266.1640625,0,80342.0859375,80342.0859375,80230.9921875,80230.9921875,80230.9921875,0
2024-12-13 22:55:00+00:00,96392.3203125,96465.1640625,96392.3203125,96465.1640625,96465.1640625,0,101288.78125,101342.6875,101288.78125,101312.90625,101312.90625,0,80242.59375,80303.234375,80242.59375,80303.234375,80303.234375,0
2024-12-13 23:00:00+00:00,96436.8203125,96436.8203125,96377.7109375,96385.96875,96385.96875,0,101273.1875,101279.5390625,101250.8046875,101279.5390625,101279.5390625,0,80279.640625,80279.640625,80230.4296875,80230.9296875,80230.9296875,0
2024-12-13 23:05:00+00:00,96405.0546875,96423.0390625,96399.859375,96413.546875,96413.546875,0,101274.078125,101298.4375,101274.078125,101284.0234375,101284.0234375,0,80246.8125,80261.7890625,80242.4921875,80253.8828125,80253.8828125,0
2024-12-13 23:10:00+00:00,96409.328125,96433.90625,96366.921875,96388.4296875,96388.4296875,0,101292.546875,101292.546875,101239.4765625,101262.078125,101262.078125,0,80256.75,80263.5078125,80221.453125,80239.359375,80239.359375,0
2024-12-13 23:15:00+00:00,96363.71875,96363.71875,96314.296875,96314.296875,96314.296875,0,101236.1171875,101236.1171875,101184.1875,101184.1875,101184.1875,0,80218.7890625,80218.7890625,80171.265625,80171.265625,80171.265625,0
2024-12-13 23:20:00+00:00,96320.3046875,96320.3046875,96298.6796875,96298.6875,96298.6875,0,101190.5,101190.5,101166.6796875,101166.6796875,101166.6796875,0,80176.2734375,80176.2734375,80158.265625,80164.65625,80164.65625,0
2024-12-13 23:25:00+00:00,96297.6328125,96304.8671875,96287.8359375,96287.8359375,96287.8359375,0,101170.625,101174.2890625,101156.390625,101156.390625,101156.390625,0,80163.765625,80169.796875,80155.6171875,80155.6171875,80155.6171875,0
2024-12-13 23:30:00+00:00,96277.125,96372.21875,96277.125,96372.21875,96372.21875,0,101145.140625,101245.0390625,101145.140625,101245.0390625,101245.0390625,0,80140.328125,80219.484375,80140.328125,80219.484375,80219.484375,0
2024-12-13 23:35:00+00:00,96368.890625,96378.7734375,96353.390625,96353.390625,96353.390625,30302208,101241.5390625,101251.9296875,101211.578125,101211.578125,101211.578125,14344192,80216.7109375,80231.3203125,80210.1875,80210.1875,80210.1875,28798976
2024-12-13 23:40:00+00:00,96340.3671875,96379.1953125,96340.3671875,96375.25,96375.25,0,101236.2421875,101252.375,101236.2421875,101247.2109375,101247.2109375,0,80199.34375,80231.671875,80199.34375,80222.0078125,80222.0078125,0
2024-12-13 23:45:00+00:00,96374.28125,96435.5234375,96370.2421875,96435.5234375,96435.5234375,17756160,101245.7265625,101311.546875,101242.9609375,101311.546875,101311.546875,0,80221.203125,80272.1796875,80217.8359375,80272.1796875,80272.1796875,14778368
2024-12-13 23:50:00+00:00,96435.5234375,96435.5234375,96390.15625,96417.046875,96417.046875,0,101294.9765625,101294.9765625,101263.8828125,101292.140625,101292.140625,0,80272.1796875,80272.1796875,80240.796875,80263.1796875,80263.1796875,2834432
2024-12-13 23:55:00+00:00,96466.25,96570.953125,96466.25,96570.953125,96570.953125,118501376,101343.828125,101453.8203125,101343.828125,101453.8203125,101453.8203125,124497920,80304.140625,80384.90625,80304.140625,80384.90625,80384.90625,95068160
2024-12-14 00:00:00+00:00,96552.671875,96564.4921875,96552.671875,96562.2734375,96562.2734375,5136384,101434.6171875,101447.0390625,101434.6171875,101444.703125,101444.703125,5398528,80369.6875,80385.921875,80369.6875,80384.0703125,80384.0703125,7860224
2024-12-14 00:05:00+00:00,96552.15625,96552.15625,96504.8125,96506.046875,96506.046875,10944512,101434.078125,101434.078125,101384.3359375,101385.640625,101385.640625,11493376,80375.65625,80375.65625,80336.2421875,80337.265625,80337.265625,9109504
2024-12-14 00:10:00+00:00,96506.046875,96506.046875,96476.1796875,96476.1796875,96476.1796875,0,101374.1796875,101374.1796875,101354.2578125,101354.2578125,101354.2578125,0,80337.265625,80337.265625,80312.40625,80312.40625,80312.40625,0
2024-12-14 00:15:00+00:00,96466.4375,96469.515625,96460.8984375,96460.8984375,96460.8984375,0,101344.0234375,101347.2578125,101338.2109375,101338.2109375,101338.2109375,0,80304.296875,80306.8515625,80299.6875,80299.6875,80299.6875,0
2024-12-14 00:20:00+00:00,96504.6796875,96604.8125,96504.6796875,96604.8125,96604.8125,0,101384.203125,101489.3984375,101384.203125,101489.3984375,101489.3984375,0,80336.1328125,80419.4921875,80336.1328125,80419.4921875,80419.4921875,0
2024-12-14 00:25:00+00:00,96604.8125,96604.8125,96567.8203125,96567.8203125,96567.8203125,0,101488.625,101488.625,101450.53125,101450.53125,101450.53125,0,80419.4921875,80419.4921875,80388.6875,80388.6875,80388.6875,0
2024-12-14 00:30:00+00:00,96510.25,96510.25,96440.125,96440.125,96440.125,0,101390.046875,101390.046875,101316.3828125,101316.3828125,101316.3828125,0,80340.765625,80340.765625,80282.390625,80282.390625,80282.390625,0
2024-12-14 00:35:00+00:00,96419.8203125,96434.5,96419.8203125,96424.9609375,96424.9609375,7483392,101295.046875,101310.46875,101295.046875,101300.453125,101300.453125,7860224,80265.484375,80277.7109375,80265.484375,80269.765625,80269.765625,6230016
2024-12-14 00:40:00+00:00,96373.796875,96382.4453125,96372.9140625,96382.4453125,96382.4453125,0,101246.703125,101255.7890625,101245.7734375,101255.7890625,101255.7890625,0,80227.1796875,80234.375,80226.4375,80234.375,80234.375,0
2024-12-14 00:45:00+00:00,96389.1953125,96389.1953125,96375.46875,96386.2734375,96386.2734375,11829248,101262.875,101262.875,101248.453125,101259.8046875,101259.8046875,12427264,80239.9921875,80239.9921875,80228.5703125,80237.5625,80237.5625,9850880
2024-12-14 00:50:00+00:00,96392.5859375,96392.5859375,96289.3671875,96289.3671875,96289.3671875,0,101266.4375,101266.4375,101158.0,101158.0,101158.0,0,80242.8203125,80242.8203125,80156.890625,80156.890625,80156.890625,0
2024-12-14 00:55:00+00:00,96289.3671875,96377.59375,96289.3671875,96377.59375,96377.59375,0,101170.828125,101250.6953125,101170.828125,101250.6953125,101250.6953125,0,80156.890625,80230.3359375,80156.890625,80230.3359375,80230.3359375,0
2024-12-14 01:00:00+00:00,96421.3046875,96934.328125,96421.3046875,96934.328125,96934.328125,0,101296.609375,101835.5703125,101296.609375,101835.5703125,101835.5703125,0,80266.71875,80693.796875,80266.71875,80693.796875,80693.796875,0
2024-12-14 01:05:00+00:00,97121.578125,97121.578125,96855.2421875,96855.2421875,96855.2421875,717860864,102032.2890625,102032.2890625,101752.4921875,101752.4921875,101752.4921875,754159616,80849.671875,80849.671875,80627.9609375,80627.9609375,80627.9609375,597590016
2024-12-14 01:10:00+00:00,96855.2421875,96998.921875,96855.2421875,96998.921875,96998.921875,130048000,101809.3046875,101903.4375,101809.3046875,101903.4375,101903.4375,136622080,80627.9609375,80747.5703125,80627.9609375,80747.5703125,80747.5703125,108257280
2024-12-14 01:15:00+00:00,97019.3671875,97317.3046875,97019.3671875,97317.3046875,97317.3046875,58855424,101924.90625,102237.90625,101924.90625,102237.90625,102237.90625,61829120,80764.5859375,81012.6015625,80764.5859375,81012.6015625,81012.6015625,48992256
2024-12-14 01:20:00+00:00,97318.4453125,97510.7578125,97318.4453125,97510.7578125,97510.7578125,271409152,102239.109375,102441.1484375,102239.109375,102441.1484375,102441.1484375,285130752,81013.5546875,81173.6484375,81013.5546875,81173.6484375,81173.6484375,225939456
2024-12-14 01:25:00+00:00,97510.7578125,97664.578125,97510.7578125,97664.578125,97664.578125,229584896,102548.7421875,102602.75,102473.1328125,102602.75,102602.75,241192960,81173.6484375,81301.703125,81173.6484375,81301.703125,81301.703125,191119360
2024-12-14 01:30:00+00:00,97640.8203125,97640.8203125,97409.1796875,97567.3125,97567.3125,304320512,102577.7890625,102577.7890625,102334.4296875,102500.5625,102500.5625,319709184,81281.921875,81281.921875,81089.0859375,81220.7265625,81220.7265625,253333504
2024-12-14 01:35:00+00:00,97429.53125,97507.5859375,97264.4375,97264.4375,97264.4375,183296000,102355.8125,102437.8203125,102182.375,102182.375,102182.375,192565248,81106.03125,81171.0078125,80968.59375,80968.59375,80968.59375,152588288
2024-12-14 01:40:00+00:00,97272.5625,97272.5625,97187.71875,97187.71875,97187.71875,79425536,102190.90625,102190.90625,102101.7734375,102101.7734375,102101.7734375,83443712,80975.359375,80975.359375,80904.734375,80904.734375,80904.734375,66121728
2024-12-14 01:45:00+00:00,97187.9609375,97187.9609375,97126.4609375,97126.4609375,97126.4609375,75374592,102102.03125,102102.03125,102037.421875,102037.421875,102037.421875,79183872,80904.9375,80904.9375,80853.7421875,80853.7421875,80853.7421875,62742528
2024-12-14 01:50:00+00:00,97267.171875,97325.9140625,97244.2421875,97325.9140625,97325.9140625,0,102185.2421875,102246.9609375,102161.15625,102246.9609375,102246.9609375,0,80970.875,81019.7734375,80951.78125,81019.7734375,81019.7734375,0
2024-12-14 01:55:00+00:00,97325.9140625,97333.703125,97243.0078125,97243.0078125,97243.0078125,11087872,102224.5234375,102255.140625,102189.34375,102189.34375,102189.34375,6221824,81019.7734375,81026.2578125,80950.7578125,80950.7578125,80950.7578125,9228288
2024-12-14 02:00:00+00:00,97243.0078125,97243.0078125,97049.3359375,97049.3359375,97049.3359375,0,102159.859375,102159.859375,101956.3984375,101956.3984375,101956.3984375,0,80950.7578125,80950.7578125,80789.5390625,80789.5390625,80789.5390625,0
2024-12-14 02:05:00+00:00,97099.03125,97102.328125,97029.40625,97051.484375,97051.484375,0,102008.6015625,102012.0625,101935.4609375,101958.6484375,101958.6484375,0,80830.8984375,80833.6484375,80772.9453125,80791.3203125,80791.3203125,0
2024-12-14 02:10:00+00:00,96882.09375,96911.5703125,96870.1328125,96870.1328125,96870.1328125,73416704,101780.6953125,101811.6640625,101768.1328125,101768.1328125,101768.1328125,77127680,80650.3125,80674.8515625,80640.3515625,80640.3515625,80640.3515625,61116416
2024-12-14 02:15:00+00:00,96884.703125,96884.703125,96828.53125,96860.5234375,96860.5234375,27652096,101783.4375,101783.4375,101724.4296875,101758.03125,101758.03125,29052928,80652.484375,80652.484375,80605.7265625,80632.3515625,80632.3515625,23019520
2024-12-14 02:20:00+00:00,96936.9140625,96936.9140625,96902.3828125,96902.3828125,96902.3828125,0,101838.28125,101838.28125,101802.0078125,101802.0078125,101802.0078125,0,80695.9453125,80695.9453125,80667.1953125,80667.1953125,80667.1953125,0
2024-12-14 02:25:00+00:00,96902.3828125,96915.2578125,96866.9140625,96915.2578125,96915.2578125,46993408,101809.484375,101809.484375,101764.75,101764.75,101764.75,44875776,80667.1953125,80677.921875,80637.671875,80677.921875,80677.921875,39116800
2024-12-14 02:30:00+00:00,96915.2578125,97046.4375,96915.2578125,97046.4375,97046.4375,0,101815.5390625,101953.34375,101815.5390625,101953.34375,101953.34375,237568,80677.921875,80787.1171875,80677.921875,80787.1171875,80787.1171875,0
2024-12-14 02:35:00+00:00,96991.484375,97018.03125,96977.7578125,97013.0234375,97013.0234375,0,101895.6171875,101923.5078125,101881.1953125,101918.2421875,101918.2421875,0,80741.375,80763.46875,80729.9453125,80736.8828125,80736.8828125,0
2024-12-14 02:40:00+00:00,97013.0234375,97303.3359375,97013.0234375,97303.3359375,97303.3359375,0,101956.6328125,102223.234375,101956.6328125,102223.234375,102223.234375,0,80736.8828125,80978.484375,80736.8828125,80978.484375,80978.484375,0
2024-12-14 02:45:00+00:00,97253.5546875,97253.5546875,97176.3515625,97210.625,97210.625,4354048,102170.9453125,102170.9453125,102089.8359375,102125.84375,102125.84375,4571136,80937.0625,80937.0625,80872.8125,80901.3359375,80901.3359375,3624960
2024-12-14 02:50:00+00:00,97204.8046875,97204.8046875,97106.4140625,97122.9453125,97122.9453125,0,102119.7265625,102119.7265625,102016.359375,102033.7265625,102033.7265625,0,80896.4921875,80896.4921875,80814.6015625,80828.3671875,80828.3671875,0
2024-12-14 02:55:00+00:00,97122.9453125,97122.9453125,97100.5546875,97113.890625,97113.890625,0,102010.203125,102013.28125,102010.203125,102013.28125,102013.28125,0,80828.3671875,80847.4609375,80809.7265625,80847.4609375,80847.4609375,0
2024-12-14 03:00:00+00:00,97152.875,97163.2109375,97152.03125,97163.2109375,97163.2109375,0,102054.234375,102065.0859375,102053.3515625,102065.0859375,102065.0859375,0,80879.921875,80888.5234375,80879.21875,80888.5234375,80888.5234375,0
2024-12-14 03:05:00+00:00,97209.8984375,97211.8359375,97203.2421875,97211.8359375,97211.8359375,0,102114.140625,102116.171875,102107.140625,102116.171875,102116.171875,0,80927.390625,80929.0,80921.8515625,80929.0,80929.0,0
2024-12-14 03:10:00+00:00,97211.8359375,97222.28125,97207.1875,97220.421875,97220.421875,0,102127.140625,102127.140625,102111.28125,102125.1953125,102125.1953125,0,80929.0,80937.703125,80925.1328125,80936.15625,80936.15625,0
2024-12-14 03:15:00+00:00,97243.5625,97243.5625,97217.28125,97217.28125,97217.28125,0,102149.4921875,102149.4921875,102121.890625,102121.890625,102121.890625,0,80955.4140625,80955.4140625,80933.5390625,80933.5390625,80933.5390625,0
2024-12-14 03:20:00+00:00,97246.5546875,97265.078125,97246.5546875,97265.078125,97265.078125,9437184,102152.640625,102172.09375,102152.640625,102172.09375,102172.09375,9916416,80957.90625,80957.90625,80930.9140625,80937.9765625,80937.9765625,0
2024-12-14 03:25:00+00:00,97265.078125,97325.7734375,97264.7265625,97294.6953125,97294.6953125,0,102171.7265625,102215.703125,102171.7265625,102203.2109375,102203.2109375,0,80937.9765625,80990.453125,80937.6796875,80962.625,80962.625,0
2024-12-14 03:30:00+00:00,97294.3828125,97294.3828125,97272.9609375,97272.9609375,97272.9609375,6037504,102202.875,102202.875,102180.375,102180.375,102180.375,6340608,80962.359375,80962.359375,80944.5390625,80944.5390625,80944.5390625,5021696
2024-12-14 03:35:00+00:00,97303.71875,97371.40625,97303.71875,97371.40625,97371.40625,0,102212.6875,102283.7890625,102212.6875,102283.7890625,102283.7890625,0,80970.1328125,81026.4609375,80970.1328125,81026.4609375,81026.4609375,0
2024-12-14 03:40:00+00:00,97371.40625,97382.0625,97358.4765625,97362.8515625,97362.8515625,0,102294.984375,102294.984375,102270.203125,102274.8046875,102274.8046875,0,81026.4609375,81035.3203125,81015.6953125,81019.3359375,81019.3359375,0
2024-12-14 03:45:00+00:00,97369.9453125,97369.9453125,97308.609375,97318.109375,97318.109375,0,102282.2578125,102282.2578125,102217.828125,102227.8046875,102227.8046875,0,81025.2421875,81025.2421875,80974.203125,80982.1015625,80982.1015625,0
2024-12-14 03:50:00+00:00,97280.6015625,97280.6015625,97168.8125,97208.765625,97208.765625,0,102188.40625,102188.40625,102070.9765625,102112.9453125,102112.9453125,0,80950.8984375,80950.8984375,80857.875,80891.1171875,80891.1171875,0
2024-12-14 03:55:00+00:00,97208.765625,97221.828125,97208.765625,97212.34375,97212.34375,20500480,102126.671875,102126.671875,102113.1015625,102116.703125,102116.703125,21532672,80891.1171875,80901.9921875,80891.1171875,80894.09375,80894.09375,17059840
2024-12-14 04:00:00+00:00,97183.8359375,97220.21875,97183.8359375,97220.21875,97220.21875,0,102086.7578125,102124.9765625,102086.7578125,102124.9765625,102124.9765625,0,80870.375,80900.6484375,80870.375,80900.6484375,80900.6484375,0
2024-12-14 04:05:00+00:00,97222.703125,97222.703125,97070.234375,97081.5859375,97081.5859375,4395008,102127.5859375,102127.5859375,101967.4296875,101979.3515625,101979.3515625,4620288,80902.71875,80902.71875,80775.84375,80785.2890625,80785.2890625,3657728
2024-12-14 04:10:00+00:00,97081.5859375,97081.5859375,96989.9296875,96989.9296875,96989.9296875,16175104,101926.7109375,101927.1953125,101883.0703125,101883.0703125,101883.0703125,16990208,80785.2890625,80785.2890625,80709.015625,80709.015625,80709.015625,13463552
2024-12-14 04:15:00+00:00,96936.078125,96961.3671875,96932.84375,96961.3671875,96961.3671875,28098560,101826.5,101853.0625,101823.1015625,101853.0625,101853.0625,29515776,80664.203125,80685.2421875,80661.515625,80685.2421875,80685.2421875,23379968
2024-12-14 04:20:00+00:00,96988.6640625,97066.828125,96988.6640625,97050.1953125,97050.1953125,21508096,101881.734375,101963.84375,101881.734375,101946.375,101946.375,22593536,80707.9609375,80773.0078125,80707.9609375,80759.1640625,80759.1640625,17895424
2024-12-14 04:25:00+00:00,97050.1953125,97052.828125,96938.125,96938.125,96938.125,4419584,101949.140625,101949.140625,101828.6484375,101828.6484375,101828.6484375,4644864,80759.1640625,80761.3515625,80665.90625,80665.90625,80665.90625,3678208
2024-12-14 04:30:00+00:00,96914.78125,96948.7109375,96898.3359375,96898.3359375,96898.3359375,0,101804.1328125,101839.765625,101786.8515625,101786.8515625,101786.8515625,0,80646.484375,80674.71875,80632.796875,80632.796875,80632.796875,0
2024-12-14 04:35:00+00:00,96922.859375,96922.859375,96763.875,96763.875,96763.875,581632,101812.6171875,101812.6171875,101645.609375,101645.609375,101645.609375,606208,80653.203125,80653.203125,80520.90625,80520.90625,80520.90625,479232
2024-12-14 04:40:00+00:00,96763.875,96852.0390625,96763.875,96788.515625,96788.515625,5234688,101738.21875,101738.21875,101671.4921875,101671.4921875,101671.4921875,5500928,80520.90625,80594.265625,80520.90625,80541.4140625,80541.4140625,4358144
2024-12-14 04:45:00+00:00,96779.9609375,96832.140625,96771.8984375,96832.140625,96832.140625,9457664,101662.5078125,101717.3203125,101654.0390625,101717.3203125,101717.3203125,9932800,80534.296875,80577.7109375,80527.5859375,80577.7109375,80577.7109375,7868416
2024-12-14 04:50:00+00:00,96796.7265625,96796.7265625,96744.4921875,96777.0625,96777.0625,62300160,101680.1171875,101680.1171875,101625.25,101659.4609375,101659.4609375,65445888,80548.2421875,80548.2421875,80504.78125,80531.875,80531.875,51843072
2024-12-14 04:55:00+00:00,96777.0625,96823.3828125,96777.0625,96817.375,96817.375,6602752,101708.1171875,101708.1171875,101701.8046875,101701.8046875,101701.8046875,6934528,80531.875,80570.4296875,80531.875,80565.4296875,80565.4296875,5496832
2024-12-14 05:00:00+00:00,96810.0,96840.4375,96808.1328125,96808.1328125,96808.1328125,13205504,101694.0625,101701.78125,101667.859375,101667.859375,101667.859375,49152,80559.2890625,80600.59375,80559.2890625,80573.7109375,80573.7109375,20090880
2024-12-14 05:05:00+00:00,96843.484375,96860.40625,96843.484375,96858.6484375,96858.6484375,0,101704.9765625,101722.75,101704.9765625,101720.90625,101720.90625,0,80603.1328125,80617.2109375,80603.1328125,80615.75,80615.75,0
2024-12-14 05:10:00+00:00,96858.6484375,96876.09375,96852.28125,96876.09375,96876.09375,10641408,101725.4609375,101739.2265625,101714.21875,101739.2265625,101739.2265625,11173888,80615.75,80630.2734375,80610.453125,80630.2734375,80630.2734375,8855552
2024-12-14 05:15:00+00:00,96875.2109375,96875.2109375,96854.828125,96854.828125,96854.828125,1916928,101738.3046875,101738.3046875,101716.890625,101716.890625,101716.890625,2011136,80629.5390625,80629.5390625,80612.5703125,80612.5703125,80612.5703125,1593344
2024-12-14 05:20:00+00:00,96857.09375,96907.078125,96857.09375,96907.078125,96907.078125,44478464,101719.2734375,101771.765625,101719.2734375,101771.765625,101771.765625,46714880,80614.453125,80656.0625,80614.453125,80656.0625,80656.0625,37023744
2024-12-14 05:25:00+00:00,96907.078125,96923.734375,96876.546875,96876.546875,96876.546875,0,101784.78125,101789.2578125,101739.703125,101739.703125,101739.703125,0,80656.0625,80669.921875,80630.6484375,80630.6484375,80630.6484375,0
2024-12-14 05:30:00+00:00,96919.21875,96919.21875,96912.015625,96912.015625,96912.015625,13705216,101784.515625,101784.515625,101776.953125,101776.953125,101776.953125,14397440,80666.1640625,80666.1640625,80660.171875,80660.171875,80660.171875,11407360
2024-12-14 05:35:00+00:00,96906.0703125,96919.734375,96876.0625,96876.0625,96876.0625,41242624,101770.7109375,101785.0625,101739.1953125,101739.1953125,101739.1953125,43311104,80655.2265625,80666.59375,80630.2421875,80630.2421875,80630.2421875,34328576
2024-12-14 05:40:00+00:00,96876.0625,96876.0625,96847.890625,96847.890625,96847.890625,42033152,101718.125,101722.8515625,101709.609375,101709.609375,101709.609375,44142592,80630.2421875,80630.2421875,80606.796875,80606.796875,80606.796875,34983936
2024-12-14 05:45:00+00:00,96853.1875,96867.4375,96847.40625,96867.4375,96867.4375,0,101715.171875,101730.140625,101709.09375,101730.140625,101730.140625,0,80611.203125,80623.0703125,80606.390625,80623.0703125,80623.0703125,0
2024-12-14 05:50:00+00:00,96885.828125,96898.453125,96884.296875,96884.296875,96884.296875,0,101749.4453125,101762.7109375,101747.84375,101747.84375,101747.84375,0,80638.3671875,80648.8828125,80637.1015625,80637.1015625,80637.1015625,0
2024-12-14 05:55:00+00:00,96884.296875,96884.296875,96833.3125,96833.3125,96833.3125,0,101704.921875,101704.921875,101694.296875,101694.296875,101694.296875,0,80637.1015625,80637.1015625,80594.6640625,80594.6640625,80594.6640625,0
2024-12-14 06:00:00+00:00,96840.25,96859.6171875,96833.2734375,96854.53125,96854.53125,0,101701.5859375,101721.921875,101694.2578125,101721.921875,101721.921875,0,80600.4375,80616.5625,80552.515625,80552.515625,80552.515625,0
2024-12-14 06:05:00+00:00,96873.1484375,96905.2265625,96873.1484375,96905.2265625,96905.2265625,0,101736.1328125,101769.8203125,101736.1328125,101769.8203125,101769.8203125,0,80627.8203125,80654.515625,80627.8203125,80654.515625,80654.515625,0
2024-12-14 06:10:00+00:00,96905.2265625,96990.0625,96905.2265625,96978.6171875,96978.6171875,10903552,101843.0,101858.921875,101843.0,101858.921875,101858.921875,8691712,80654.515625,80725.1328125,80654.515625,80715.6015625,80715.6015625,9076736
2024-12-14 06:15:00+00:00,96978.6171875,97030.515625,96978.6171875,97030.515625,97030.515625,0,101846.8984375,101901.40625,101846.8984375,101901.40625,101901.40625,0,80715.6015625,80758.796875,80715.6015625,80758.796875,80758.796875,0
2024-12-14 06:20:00+00:00,97039.25,97051.9765625,97019.265625,97043.0546875,97043.0546875,0,101910.5703125,101923.9375,101889.59375,101914.5703125,101914.5703125,0,80766.0625,80776.65625,80749.4375,80769.234375,80769.234375,0
2024-12-14 06:25:00+00:00,97043.0546875,97105.0859375,97029.203125,97105.0859375,97105.0859375,40026112,101900.0234375,101956.40625,101900.0234375,101956.40625,101956.40625,32710656,80769.234375,80820.8671875,80757.703125,80820.8671875,80820.8671875,33312768
