Ticker,BTC-USD,BTC-USD,BTC-USD,BTC-USD,BTC-USD,BTC-USD,BTC-GBP,BTC-GBP,BTC-GBP,BTC-GBP,BTC-GBP,BTC-GBP,BTC-EUR,BTC-EUR,BTC-EUR,BTC-EUR,BTC-EUR,BTC-EUR
Price,Open,High,Low,Close,Adj Close,Volume,Open,High,Low,Close,Adj Close,Volume,Open,High,Low,Close,Adj Close,Volume
Date,,,,,,,,,,,,,,,,,,
2020-08-17,11895.658203125,12359.056640625,11806.6962890625,12254.40234375,12254.40234375,28227687027.0,9076.505859375,9431.505859375,9012.7236328125,9350.169921875,9350.169921875,21537866340,10036.4501953125,10413.7666015625,9950.0693359375,10319.689453125,10319.689453125,23771128027
2020-08-18,12251.8955078125,12335.70703125,11954.525390625,11991.2333984375,11991.2333984375,26043227672.0,9348.2578125,9396.564453125,9032.2421875,9047.0732421875,9047.0732421875,19648938155,10317.5791015625,10376.328125,10017.701171875,10034.4794921875,10034.4794921875,21793441694
2020-08-19,11990.884765625,12028.923828125,11687.3330078125,11758.283203125,11758.283203125,24502851117.0,9046.810546875,9074.078125,8921.560546875,8969.0302734375,8969.0302734375,18690382787,10034.1884765625,10067.1025390625,9865.1025390625,9927.80078125,9927.80078125,20688345267
2020-08-20,11761.5,11900.4111328125,11710.0634765625,11878.3720703125,11878.3720703125,20175242945.0,8971.4833984375,9003.1845703125,8946.59375,8984.978515625,8984.978515625,15260856392,9930.5166015625,10032.439453125,9889.3359375,10006.6376953125,10006.6376953125,16996129038
2020-08-21,11878.0263671875,11899.259765625,11564.9794921875,11592.4892578125,11592.4892578125,23762425999.0,8984.7177734375,8996.185546875,8835.30859375,8857.345703125,8857.345703125,18155895446,10006.3466796875,10022.74609375,9804.5693359375,9827.8916015625,9827.8916015625,20145333276
2020-08-22,11585.4775390625,11689.4072265625,11448.8056640625,11681.8251953125,11681.8251953125,20224191306.0,8851.98828125,8930.3681640625,8746.5556640625,8924.576171875,8924.576171875,15450695656,9821.947265625,9910.478515625,9706.4921875,9904.05078125,9904.05078125,17146413200
2020-08-23,11679.6962890625,11713.4296875,11559.9208984375,11664.84765625,11664.84765625,18482062658.0,8922.94921875,8954.6240234375,8831.4443359375,8908.9111328125,8908.9111328125,14115490534,9902.2451171875,9935.1435546875,9800.6982421875,9887.0439453125,9887.0439453125,15665266934
2020-08-24,11663.689453125,11807.6318359375,11623.25,11774.595703125,11774.595703125,20681511755.0,8908.0263671875,8992.3857421875,8876.8623046875,9008.3779296875,9008.3779296875,15822783517,9886.0615234375,9968.5341796875,9851.9248046875,9983.1259765625,9983.1259765625,17534881786
2020-08-25,11773.5888671875,11778.2998046875,11189.8505859375,11366.134765625,11366.134765625,26301509932.0,9007.6083984375,8993.3681640625,8515.8681640625,8642.1728515625,8642.1728515625,19998195268,9982.2734375,9975.7841796875,9462.126953125,9603.4296875,9603.4296875,22222566566
2020-08-26,11366.89453125,11530.052734375,11296.9931640625,11488.36328125,11488.36328125,22466660958.0,8642.75,8724.2265625,8595.4873046875,8691.41796875,8691.41796875,16996950148,9604.0712890625,9742.2607421875,9549.890625,9703.12890625,9703.12890625,18975454178
2020-08-27,11485.6083984375,11570.7861328125,11185.94140625,11323.3974609375,11323.3974609375,23240415076.0,8689.333984375,8736.9384765625,8473.1044921875,8578.6845703125,8578.6845703125,17607101144,9700.802734375,9760.98828125,9459.4365234375,9581.0771484375,9581.0771484375,19664435649
2020-08-28,11325.2958984375,11545.615234375,11316.4228515625,11542.5,11542.5,19807127588.0,8580.123046875,8647.4345703125,8576.33203125,8645.3896484375,8645.3896484375,14835637599,9582.68359375,9698.0859375,9576.7939453125,9695.46875,9695.46875,16637591031
2020-08-29,11541.0546875,11585.640625,11466.29296875,11506.865234375,11506.865234375,17485597759.0,8644.3076171875,8677.703125,8588.3115234375,8618.69921875,8618.69921875,13096800150,9694.2548828125,9730.5126953125,9630.2763671875,9664.3515625,9664.3515625,14685751389
2020-08-30,11508.7138671875,11715.2646484375,11492.3818359375,11711.505859375,11711.505859375,19760127945.0,8620.083984375,8776.525390625,8607.8515625,8767.8779296875,8767.8779296875,14793518586,9665.904296875,9837.1552734375,9652.1875,9824.9228515625,9824.9228515625,16577008454
2020-08-31,11713.306640625,11768.876953125,11598.318359375,11680.8203125,11680.8203125,22285928250.0,8769.2255859375,8826.0927734375,8713.05078125,8740.88671875,8740.88671875,16676805255,9826.43359375,9854.6572265625,9737.9130859375,9785.0234375,9785.0234375,18668922095
2020-09-01,11679.31640625,12067.0810546875,11601.12890625,11970.478515625,11970.478515625,27311555343.0,8739.7607421875,9013.5068359375,8679.8720703125,8933.9150390625,8933.9150390625,20383405788,9783.763671875,10126.6943359375,9714.03125,10038.5634765625,10038.5634765625,22903743426
2020-09-02,11964.8232421875,11964.8232421875,11290.7939453125,11414.0341796875,11414.0341796875,28037405299.0,8929.6943359375,8929.6943359375,8489.1416015625,8551.0859375,8551.0859375,21004867040,10033.8203125,10033.8203125,9539.7724609375,9634.12890625,9634.12890625,23665252317
2020-09-03,11407.19140625,11443.0224609375,10182.46484375,10245.296875,10245.296875,31927261555.0,8545.9599609375,8579.2001953125,7675.3994140625,7724.99462890625,7724.99462890625,24073282921,9628.353515625,9667.3515625,8598.7451171875,8653.3828125,8653.3828125,26966403654
2020-09-04,10230.365234375,10663.919921875,10207.9404296875,10511.8134765625,10511.8134765625,29965130374.0,7713.736328125,8032.66162109375,7738.42529296875,7916.12109375,7916.12109375,22565810765,8640.771484375,9002.076171875,8653.5263671875,8879.7177734375,8879.7177734375,25312654337
2020-09-05,10512.5302734375,10581.5712890625,9946.67578125,10169.5673828125,10169.5673828125,44916565292.0,7916.66064453125,7968.6533203125,7490.53271484375,7658.3857421875,7658.3857421875,33825272908,8880.3232421875,8938.64453125,8402.32421875,8590.609375,8590.609375,37942684615
2020-09-06,10167.216796875,10353.927734375,10056.8857421875,10280.3515625,10280.3515625,37071460174.0,7656.61572265625,7807.85595703125,7573.52880859375,7761.79931640625,7761.79931640625,27989434361,8588.6240234375,8743.8408203125,8495.423828125,8686.3935546875,8686.3935546875,31323567346
2020-09-07,10280.998046875,10399.1533203125,9916.4931640625,10369.5634765625,10369.5634765625,33703098409.0,7762.28662109375,7909.076171875,7531.86376953125,7879.1572265625,7879.1572265625,25608793780,8686.939453125,8797.55859375,8388.9072265625,8773.6875,8773.6875,28516191564
2020-09-08,10369.306640625,10414.775390625,9945.1103515625,10131.5166015625,10131.5166015625,33430927462.0,7878.96240234375,8041.373046875,7629.96826171875,7813.60791015625,7813.60791015625,25782533016,8773.470703125,8856.1728515625,8436.01953125,8610.1884765625,8610.1884765625,28411006256
2020-09-09,10134.1513671875,10350.54296875,10017.2509765625,10242.34765625,10242.34765625,24128292755.0,7815.64013671875,7966.55419921875,7726.5361328125,7879.3359375,7879.3359375,18561654333,8612.427734375,8766.6298828125,8503.7041015625,8677.37890625,8677.37890625,20441634392
2020-09-10,10242.330078125,10503.912109375,10238.1357421875,10363.138671875,10363.138671875,54406443211.0,7879.322265625,8123.93603515625,7876.095703125,8091.22802734375,8091.22802734375,42478918665,8677.36328125,8825.0302734375,8673.810546875,8763.0703125,8763.0703125,46006088379
2020-09-11,10369.0283203125,10434.9228515625,10140.8369140625,10400.9150390625,10400.9150390625,45201121775.0,8095.826171875,8150.45703125,7907.3681640625,8128.88671875,8128.88671875,35327162729,8768.05078125,8815.474609375,8569.25,8779.703125,8779.703125,38155532521
2020-09-12,10409.861328125,10578.837890625,10292.38671875,10442.1708984375,10442.1708984375,36750077324.0,8135.87939453125,8267.9443359375,8044.06591796875,8161.130859375,8161.130859375,28722206683,8787.255859375,8929.173828125,8687.3916015625,8813.818359375,8813.818359375,31019270266
2020-09-13,10452.3994140625,10577.21484375,10224.330078125,10323.755859375,10323.755859375,36506852789.0,8169.12451171875,8266.67578125,7990.4775390625,8062.9150390625,8062.9150390625,28512071070,8822.4521484375,8927.8046875,8631.1845703125,8719.9296875,8719.9296875,30835403688
2020-09-14,10328.734375,10800.0107421875,10266.0087890625,10680.837890625,10680.837890625,35453581940.0,8066.80322265625,8379.955078125,8021.29443359375,8312.5859375,8312.5859375,27592494670,8724.134765625,9090.8447265625,8672.970703125,8999.8876953125,8999.8876953125,29873897214
2020-09-15,10677.7548828125,10938.6318359375,10656.4599609375,10796.951171875,10796.951171875,32509451925.0,8310.1865234375,8481.203125,8267.1220703125,8382.482421875,8382.482421875,25239525738,8997.2900390625,9204.6396484375,8967.02734375,9114.8076171875,9114.8076171875,27444544334
2020-09-16,10797.76171875,11100.1240234375,10704.884765625,10974.9052734375,10974.9052734375,30769986455.0,8383.1123046875,8548.8828125,8307.814453125,8468.533203125,8468.533203125,23742952338,9115.4921875,9379.5166015625,9045.48828125,9298.400390625,9298.400390625,26069624864
2020-09-17,10973.251953125,11037.4208984375,10774.6279296875,10948.990234375,10948.990234375,38151810523.0,8467.2578125,8532.3349609375,8365.7119140625,8437.904296875,8437.904296875,29401921690,9297.0,9372.1611328125,9132.951171875,9239.6884765625,9239.6884765625,32195740623
2020-09-18,10951.8203125,11034.908203125,10829.6572265625,10944.5859375,10944.5859375,26341903912.0,8440.0859375,8494.4296875,8372.8837890625,8473.341796875,8473.341796875,20394007377,9242.076171875,9305.064453125,9133.5810546875,9243.46875,9243.46875,22247581787
2020-09-19,10933.7529296875,11134.0927734375,10909.6181640625,11094.3466796875,11094.3466796875,22764204008.0,8464.955078125,8620.0595703125,8446.2705078125,8589.287109375,8589.287109375,17624137799,9234.3193359375,9404.033203125,9214.4384765625,9370.4619140625,9370.4619140625,19227010932
2020-09-20,11095.8701171875,11095.8701171875,10814.4775390625,10938.271484375,10938.271484375,24699523788.0,8590.466796875,8590.466796875,8372.611328125,8457.646484375,8457.646484375,19098066985,9371.7490234375,9371.7490234375,9134.080078125,9233.060546875,9233.060546875,20849016226
2020-09-21,10934.92578125,10988.3046875,10380.2607421875,10462.259765625,10462.259765625,28884999244.0,8455.0595703125,8478.83984375,8118.0283203125,8161.37841796875,8161.37841796875,22532552440,9230.236328125,9257.6025390625,8844.9990234375,8892.470703125,8892.470703125,24551007302
2020-09-22,10459.6240234375,10568.0771484375,10382.7265625,10538.4599609375,10538.4599609375,23621787804.0,8159.32275390625,8298.529296875,8134.8037109375,8270.21484375,8270.21484375,18537552306,8890.2314453125,9027.47265625,8853.2470703125,9001.3203125,9001.3203125,20176313835
2020-09-23,10535.4921875,10537.828125,10197.865234375,10246.1865234375,10246.1865234375,23788661867.0,8267.8857421875,8269.234375,8015.0322265625,8059.03564453125,8059.03564453125,18710734105,8998.78515625,9002.982421875,8744.9033203125,8789.7626953125,8789.7626953125,20407270103
2020-09-24,10248.7861328125,10771.056640625,10231.490234375,10760.06640625,10760.06640625,47144380902.0,8061.08056640625,8449.2578125,8042.77978515625,8435.708984375,8435.708984375,36960393172,8791.9931640625,9228.46875,8771.1494140625,9217.3955078125,9217.3955078125,40385291012
2020-09-25,10761.109375,10777.6962890625,10578.9140625,10692.716796875,10692.716796875,39348590957.0,8436.52734375,8451.373046875,8333.1064453125,8389.7412109375,8389.7412109375,30873770134,9218.2890625,9237.6708984375,9106.212890625,9193.3310546875,9193.3310546875,33830934790
2020-09-26,10695.5751953125,10772.9990234375,10667.28125,10750.7236328125,10750.7236328125,46852525493.0,8391.9833984375,8452.7314453125,8369.783203125,8435.25390625,8435.25390625,36761522257,9195.7880859375,9261.9130859375,9171.0244140625,9242.7626953125,9242.7626953125,40280709152
2020-09-27,10746.892578125,10803.9765625,10622.921875,10775.26953125,10775.26953125,53745972818.0,8432.248046875,8464.029296875,8334.978515625,8441.8095703125,8441.8095703125,42106906183,9239.46875,9286.017578125,9132.88671875,9261.5166015625,9261.5166015625,46195523573
2020-09-28,10776.61328125,10945.34765625,10703.8935546875,10709.65234375,10709.65234375,47762394731.0,8442.8623046875,8504.1416015625,8310.7490234375,8319.0009765625,8319.0009765625,37100681929,9262.671875,9380.09765625,9166.193359375,9171.6171875,9171.6171875,40903141699
2020-09-29,10709.650390625,10860.0009765625,10649.4951171875,10844.640625,10844.640625,46582396602.0,8318.9990234375,8438.8828125,8288.6083984375,8429.7021484375,8429.7021484375,36209195615,9171.6162109375,9246.205078125,9074.4248046875,9235.9248046875,9235.9248046875,39672270725
2020-09-30,10843.87109375,10847.2568359375,10669.3212890625,10784.4912109375,10784.4912109375,44171073700.0,8429.103515625,8430.900390625,8314.0146484375,8349.439453125,8349.439453125,34197598627,9235.26953125,9233.0439453125,9117.703125,9199.6455078125,9199.6455078125,37679869394
2020-10-01,10795.2548828125,10933.6240234375,10472.3564453125,10619.4521484375,10619.4521484375,40023134100.0,8357.7724609375,8512.7451171875,8120.98779296875,8241.0771484375,8241.0771484375,31059392894,9208.8271484375,9313.1513671875,8916.8662109375,9042.5166015625,9042.5166015625,34079898801
2020-10-02,10619.8212890625,10657.837890625,10416.689453125,10575.974609375,10575.974609375,48661453918.0,8241.36328125,8288.3662109375,8103.05908203125,8175.9267578125,8175.9267578125,37618515535,9042.8310546875,9097.87109375,8894.0712890625,9026.1396484375,9026.1396484375,41530458476
2020-10-03,10575.1005859375,10598.9404296875,10511.1298828125,10549.3291015625,10549.3291015625,44660271563.0,8175.2509765625,8194.953125,8127.05859375,8156.59326171875,8156.59326171875,34530696729,9025.3935546875,9045.740234375,8970.796875,9003.3984375,9003.3984375,38115621388
2020-10-04,10550.4404296875,10686.0,10534.3916015625,10669.5830078125,10669.5830078125,71251776995.0,8157.453125,8264.4560546875,8145.04443359375,8252.228515625,8252.228515625,55108618140,9004.34765625,9122.2958984375,8990.650390625,9103.8857421875,9103.8857421875,60796006231
2020-10-05,10676.529296875,10793.5078125,10634.6005859375,10793.33984375,10793.33984375,47537578009.0,8257.6015625,8307.2880859375,8222.7158203125,8307.158203125,8307.158203125,36587582140,9109.8125,9155.376953125,9068.7939453125,9155.234375,9155.234375,40322799794
2020-10-06,10796.306640625,10797.578125,10528.890625,10604.40625,10604.40625,42623695307.0,8309.4423828125,8310.4638671875,8175.04150390625,8230.8427734375,8230.8427734375,33083318834,9157.7509765625,9157.857421875,8972.2158203125,9034.869140625,9034.869140625,36315047412
2020-10-07,10603.35546875,10680.5078125,10562.5068359375,10668.96875,10668.96875,37799458436.0,8230.02734375,8267.642578125,8203.7939453125,8260.0654296875,8260.0654296875,29264869913,9033.9736328125,9076.765625,9007.7587890625,9067.8232421875,9067.8232421875,32126704711
2020-10-08,10669.37109375,10945.7373046875,10562.6064453125,10915.685546875,10915.685546875,63314794397.0,8260.376953125,8461.4375,8156.48681640625,8435.8388671875,8435.8388671875,48930812776,9068.1650390625,9312.3486328125,8979.1865234375,9276.5751953125,9276.5751953125,53807381556
2020-10-09,10927.9130859375,11102.671875,10846.8505859375,11064.4580078125,11064.4580078125,22799117613.0,8445.2880859375,8537.1328125,8379.7880859375,8481.5703125,8481.5703125,17476891597,9286.966796875,9395.48046875,9212.5009765625,9353.4384765625,9353.4384765625,19273439266
2020-10-10,11059.142578125,11442.2109375,11056.9404296875,11296.361328125,11296.361328125,22877978588.0,8477.49609375,8768.990234375,8473.7294921875,8657.21484375,8657.21484375,17533042206,9348.9462890625,9671.505859375,9345.8564453125,9548.2265625,9548.2265625,19337565645
2020-10-11,11296.08203125,11428.8134765625,11288.6279296875,11384.181640625,11384.181640625,19968627060.0,8657.0009765625,8758.72265625,8651.2880859375,8736.4599609375,8736.4599609375,15324343747,9547.990234375,9660.181640625,9541.6904296875,9634.763671875,9634.763671875,16900028171
2020-10-12,11392.6357421875,11698.4677734375,11240.6865234375,11555.36328125,11555.36328125,26163972642.0,8742.9482421875,8953.3525390625,8640.412109375,8844.728515625,8844.728515625,20026480267,9641.91796875,9902.9638671875,9523.671875,9781.9501953125,9781.9501953125,22148561596
2020-10-13,11548.7197265625,11548.984375,11321.224609375,11425.8994140625,11425.8994140625,24241420251.0,8839.64453125,8848.5322265625,8728.4267578125,8833.4775390625,8833.4775390625,18741284410,9776.326171875,9784.25390625,9639.1845703125,9730.6728515625,9730.6728515625,20644793452
2020-10-14,11429.0478515625,11539.9775390625,11307.8310546875,11429.5068359375,11429.5068359375,24103426719.0,8835.9111328125,8845.8779296875,8685.0361328125,8783.7470703125,8783.7470703125,18523844985,9733.3544921875,9808.7392578125,9625.677734375,9731.630859375,9731.630859375,20522814473
2020-10-15,11426.6025390625,11569.9140625,11303.603515625,11495.349609375,11495.349609375,24487233058.0,8781.515625,8971.0341796875,8719.33984375,8909.470703125,8909.470703125,18978829981,9729.158203125,9885.982421875,9654.080078125,9819.4658203125,9819.4658203125,20917288325
2020-10-16,11502.828125,11540.0615234375,11223.0126953125,11322.123046875,11322.123046875,25635480772.0,8915.2666015625,8948.7529296875,8679.7099609375,8766.6513671875,8766.6513671875,19849398949,9825.853515625,9856.470703125,9583.9814453125,9663.431640625,9663.431640625,21879882839
2020-10-17,11322.123046875,11386.26171875,11285.345703125,11358.1015625,11358.1015625,19130430174.0,8766.6513671875,8816.314453125,8738.17578125,8794.509765625,8794.509765625,14812577301,9663.431640625,9719.392578125,9633.25,9695.35546875,9695.35546875,16329869109
2020-10-18,11355.982421875,11483.359375,11347.578125,11483.359375,11483.359375,18283314340.0,8792.869140625,8883.814453125,8786.3623046875,8883.814453125,8883.814453125,14144429057,9693.5458984375,9800.71484375,9686.3720703125,9800.71484375,9800.71484375,15604278573
2020-10-19,11495.0380859375,11799.0927734375,11408.2900390625,11742.037109375,11742.037109375,23860769928.0,8892.8486328125,9076.6767578125,8823.6962890625,9068.8564453125,9068.8564453125,18428650907,9810.681640625,10009.7724609375,9745.41796875,9977.5615234375,9977.5615234375,20275212031
2020-10-20,11745.974609375,11999.91796875,11681.48046875,11916.3349609375,11916.3349609375,30915821592.0,9071.8984375,9270.453125,9023.990234375,9197.611328125,9197.611328125,23862345980,9980.9072265625,10141.0703125,9923.708984375,10073.85546875,10073.85546875,26135679089
2020-10-21,11913.0771484375,13184.56640625,11900.9287109375,12823.689453125,12823.689453125,43414712626.0,9195.0966796875,10036.025390625,9185.6484375,9767.1884765625,9767.1884765625,33066902701,10071.1015625,11117.0546875,10060.009765625,10820.0517578125,10820.0517578125,36631380852
2020-10-22,12801.6357421875,13161.59375,12717.09375,12965.8916015625,12965.8916015625,34729759598.0,9750.3916015625,10060.3408203125,9684.4609375,9914.2783203125,9914.2783203125,26555867568,10801.443359375,11132.6689453125,10736.3427734375,10973.1630859375,10973.1630859375,29392142845
2020-10-23,12971.548828125,13015.9619140625,12752.6474609375,12931.5390625,12931.5390625,28974975003.0,9918.603515625,9963.0029296875,9787.146484375,9914.3525390625,9914.3525390625,22214533835,10977.951171875,10989.4541015625,10769.7763671875,10901.197265625,10901.197265625,24425701103
2020-10-24,12931.57421875,13145.06640625,12885.7470703125,13108.0625,13108.0625,24542317940.0,9914.37890625,10076.32421875,9877.54296875,10047.958984375,10047.958984375,18812864732,10901.2265625,11081.19921875,10862.59375,11050.0048828125,11050.0048828125,20689002227
2020-10-25,13108.0634765625,13329.18359375,12910.0615234375,13031.173828125,13031.173828125,24406920575.0,10047.9599609375,10217.458984375,9896.181640625,9983.3125,9983.3125,18698385922,11050.005859375,11236.4091796875,10883.0908203125,10998.767578125,10998.767578125,20600295208
2020-10-26,13031.201171875,13225.2978515625,12822.3828125,13075.248046875,13075.248046875,29461458313.0,9983.333984375,10171.3515625,9846.576171875,10046.0400390625,10046.0400390625,22635974958,10998.7900390625,11197.1318359375,10850.927734375,11072.263671875,11072.263671875,24948286976
2020-10-27,13075.2421875,13759.6689453125,13060.837890625,13654.21875,13654.21875,33749878156.0,10046.0361328125,10562.3896484375,10031.36328125,10478.1376953125,10478.1376953125,25899386498,11072.2587890625,11680.9814453125,11059.91796875,11589.126953125,11589.126953125,28645479084
2020-10-28,13654.21484375,13837.6953125,12932.2509765625,13271.28515625,13271.28515625,35867318895.0,10478.134765625,10615.587890625,9970.7392578125,10217.2041015625,10217.2041015625,27613280400,11589.1240234375,11747.3173828125,11027.5107421875,11295.6689453125,11295.6689453125,30527966335
2020-10-29,13271.298828125,13612.0478515625,12980.0595703125,13437.8828125,13437.8828125,56499499598.0,10217.21484375,10544.0830078125,10030.328125,10391.8642578125,10391.8642578125,43692532026,11295.6806640625,11680.3896484375,11082.62109375,11506.9267578125,11506.9267578125,48380804004
2020-10-30,13437.8740234375,13651.5166015625,13136.1982421875,13546.5224609375,13546.5224609375,30581485201.0,10391.857421875,10541.46875,10171.5029296875,10462.25,10462.25,23618692650,11506.91796875,11721.341796875,11254.017578125,11602.5966796875,11602.5966796875,26193042074
2020-10-31,13546.5322265625,14028.2138671875,13457.5302734375,13780.9951171875,13780.9951171875,30306464719.0,10462.2578125,10836.78125,10395.9287109375,10645.8046875,10645.8046875,23411713689,11602.60546875,12013.033203125,11524.3291015625,11801.3271484375,11801.3271484375,25952880449
2020-11-01,13780.9951171875,13862.033203125,13628.3779296875,13737.109375,13737.109375,24453857900.0,10645.8046875,10708.4072265625,10527.908203125,10627.5224609375,10627.5224609375,18918384810,11801.3271484375,11870.724609375,11670.634765625,11799.9990234375,11799.9990234375,21005546036
2020-11-02,13737.0322265625,13808.3232421875,13243.16015625,13550.4892578125,13550.4892578125,30771455468.0,10627.462890625,10686.55078125,10243.1474609375,10486.453125,10486.453125,23813413957,11799.931640625,11864.2216796875,11373.8212890625,11640.8193359375,11640.8193359375,26434834249
2020-11-03,13550.451171875,13984.9814453125,13325.44140625,13950.30078125,13950.30078125,29869951617.0,10486.4228515625,10659.2275390625,10305.830078125,10632.9609375,10632.9609375,22766966733,11640.7861328125,11894.548828125,11439.025390625,11860.7275390625,11860.7275390625,25395821174
2020-11-04,13950.48828125,14218.7666015625,13580.4716796875,14133.70703125,14133.70703125,35116364962.0,10633.103515625,10939.080078125,10487.9404296875,10900.6923828125,10900.6923828125,27083672059,11860.8857421875,12135.4892578125,11646.1513671875,12045.607421875,12045.607421875,29928308319
2020-11-05,14133.7333984375,15706.404296875,14102.0888671875,15579.8486328125,15579.8486328125,40856321439.0,10900.712890625,11954.7099609375,10877.322265625,11857.21484375,11857.21484375,31094152850,12045.6298828125,13285.18359375,12017.630859375,13184.150390625,13184.150390625,34573885747
2020-11-06,15579.7294921875,15903.4375,15226.83984375,15565.880859375,15565.880859375,39837841971.0,11857.1240234375,12124.0498046875,11576.2353515625,11832.6689453125,11832.6689453125,30283412818,13184.0498046875,13478.1162109375,12818.1513671875,13109.1025390625,13109.1025390625,33550195535
2020-11-07,15565.880859375,15737.095703125,14423.203125,14833.75390625,14833.75390625,35024953706.0,11832.6689453125,11960.5546875,10961.9658203125,11273.994140625,11273.994140625,26619770390,13109.1025390625,13253.0107421875,12146.5146484375,12492.2607421875,12492.2607421875,29496299788
2020-11-08,14833.75390625,15637.3203125,14744.1103515625,15479.5673828125,15479.5673828125,26632075029.0,11273.994140625,11884.72265625,11205.8623046875,11744.765625,11744.765625,20206474390,12492.2607421875,13168.9853515625,12416.7666015625,13016.1025390625,13016.1025390625,22393766713
2020-11-09,15479.595703125,15785.13671875,14865.529296875,15332.3154296875,15332.3154296875,34149115566.0,11744.787109375,12012.8525390625,11322.419921875,11644.44921875,11644.44921875,25935262948,13016.1259765625,13296.1044921875,12587.0595703125,12967.1220703125,12967.1220703125,28881204700
2020-11-10,15332.3505859375,15450.3291015625,15124.9599609375,15290.90234375,15290.90234375,25574938143.0,11644.4755859375,11695.5595703125,11413.59765625,11530.8701171875,11530.8701171875,19286060854,12967.1513671875,13050.80078125,12797.6220703125,12938.1982421875,12938.1982421875,21639901436
2020-11-11,15290.9091796875,15916.2607421875,15290.0068359375,15701.33984375,15701.33984375,29772374934.0,11530.8740234375,12050.5986328125,11529.3681640625,11872.8037109375,11872.8037109375,22512827892,12938.2041015625,13515.27734375,12935.4833984375,13329.259765625,13329.259765625,25274513391
2020-11-12,15701.298828125,16305.00390625,15534.771484375,16276.34375,16276.34375,34175758344.0,11872.7724609375,12426.1904296875,11753.017578125,12404.7060546875,12404.7060546875,26046404883,13329.2255859375,13812.294921875,13192.2060546875,13789.07421875,13789.07421875,28953189833
2020-11-13,16276.4404296875,16463.177734375,15992.15234375,16317.80859375,16317.80859375,31599492172.0,12404.7802734375,12552.9755859375,12142.3134765625,12366.6630859375,12366.6630859375,23948085936,13789.15625,13946.9951171875,13527.681640625,13786.818359375,13786.818359375,26698221339
2020-11-14,16317.80859375,16317.80859375,15749.193359375,16068.138671875,16068.138671875,27481710135.0,12366.6630859375,12366.6630859375,11935.73046875,12177.4482421875,12177.4482421875,20827371288,13786.818359375,13786.818359375,13306.3984375,13575.8740234375,13575.8740234375,23219132003
2020-11-15,16068.1396484375,16123.1103515625,15793.5341796875,15955.587890625,15955.587890625,23653867583.0,12177.44921875,12219.1083984375,11977.80078125,12069.28515625,12069.28515625,17892495056,13575.875,13622.787109375,13339.9609375,13469.7392578125,13469.7392578125,19968642321
2020-11-16,15955.5771484375,16816.181640625,15880.7060546875,16716.111328125,16716.111328125,31526766675.0,12069.27734375,12744.6142578125,12022.345703125,12643.1640625,12643.1640625,23845143868,13469.73046875,14190.8564453125,13412.8125,14095.125,14095.125,26583558821
2020-11-17,16685.69140625,17782.919921875,16564.544921875,17645.40625,17645.40625,39006849170.0,12620.1552734375,13428.36328125,12528.494140625,13310.546875,13310.546875,29424231569,14069.474609375,14987.1787109375,13968.5,14873.701171875,14873.701171875,32879731316
2020-11-18,17645.19140625,18393.94921875,17352.90625,17804.005859375,17804.005859375,49064800278.0,13310.384765625,13870.5458984375,13043.5205078125,13431.1640625,13431.1640625,37013994682,14873.51953125,15496.166015625,14623.43359375,15030.3017578125,15030.3017578125,41420945978
2020-11-19,17803.861328125,18119.546875,17382.5546875,17817.08984375,17817.08984375,36985055355.0,13431.0556640625,13713.0732421875,13158.8544921875,13449.533203125,13449.533203125,27918797781,15030.1806640625,15315.51171875,14693.525390625,15015.7802734375,15015.7802734375,31170043042
2020-11-20,17817.083984375,18773.2265625,17765.794921875,18621.314453125,18621.314453125,36992873940.0,13449.5283203125,14132.8427734375,13403.58203125,14015.9091796875,14015.9091796875,27843833350,15015.7744140625,15827.93359375,14960.7900390625,15705.1796875,15705.1796875,31199715895
2020-11-21,18621.31640625,18936.62109375,18444.359375,18642.232421875,18642.232421875,39650210707.0,14015.9111328125,14253.234375,13882.71875,14031.654296875,14031.654296875,29843960245,15705.1806640625,15971.31640625,15556.138671875,15723.02734375,15723.02734375,33441344562
2020-11-22,18642.232421875,18688.96875,17671.384765625,18370.001953125,18370.001953125,41280434226.0,14031.654296875,14066.83203125,13300.916015625,13808.4736328125,13808.4736328125,31029924482,15723.02734375,15762.4443359375,14904.205078125,15481.650390625,15481.650390625,34789828992
2020-11-23,18370.017578125,18711.42578125,18000.796875,18364.12109375,18364.12109375,42741112308.0,13808.484375,13995.75390625,13523.0263671875,13780.234375,13780.234375,32072460524,15481.6630859375,15743.4765625,15161.2607421875,15506.9580078125,15506.9580078125,36091279091
2020-11-24,18365.015625,19348.271484375,18128.65625,19107.46484375,19107.46484375,51469565009.0,13780.9052734375,14491.9521484375,13591.9599609375,14298.91796875,14298.91796875,38516837218,15507.7119140625,16289.38671875,15296.525390625,16059.728515625,16059.728515625,43259912042
2020-11-25,19104.41015625,19390.96484375,18581.146484375,18732.12109375,18732.12109375,43710357371.0,14296.6318359375,14545.06640625,13884.0185546875,13997.5771484375,13997.5771484375,32662564546,16057.1611328125,16295.0625,15591.4404296875,15719.4150390625,15719.4150390625,36680376885
2020-11-26,18729.83984375,18866.28515625,16351.03515625,17150.623046875,17150.623046875,61396835737.0,13995.873046875,14091.5498046875,12236.6728515625,12843.0556640625,12843.0556640625,45976345076,15717.501953125,15819.380859375,13723.83203125,14399.09765625,14399.09765625,51546757189
