Ticker,GBPUSD=X,GBPUSD=X,GBPUSD=X,GBPUSD=X,GBPUSD=X,GBPUSD=X,GBPEUR=X,GBPEUR=X,GBPEUR=X,GBPEUR=X,GBPEUR=X,GBPEUR=X
Price,Open,High,Low,Close,Adj Close,Volume,Open,High,Low,Close,Adj Close,Volume
Datetime,,,,,,,,,,,,
2024-12-11 04:10:00+00:00,1.2773512601852417,1.277432918548584,1.2773349285125732,1.2773349285125732,1.2773349285125732,0,1.2127000093460083,1.213089942932129,1.2127000093460083,1.2130800485610962,1.2130800485610962,0
2024-12-11 04:15:00+00:00,1.2773349285125732,1.2773512601852417,1.277269721031189,1.2773512601852417,1.2773512601852417,0,1.2130999565124512,1.2130999565124512,1.2127000093460083,1.2130399942398071,1.2130399942398071,0
2024-12-11 04:20:00+00:00,1.2773675918579102,1.2773675918579102,1.277269721031189,1.2773349285125732,1.2773349285125732,0,1.2127000093460083,1.2131099700927734,1.2127000093460083,1.2131099700927734,1.2131099700927734,0
2024-12-11 04:25:00+00:00,1.2773675918579102,1.2773675918579102,1.2772533893585205,1.2772533893585205,1.2772533893585205,0,1.2131199836730957,1.2131400108337402,1.2127000093460083,1.2131400108337402,1.2131400108337402,0
2024-12-11 04:30:00+00:00,1.277269721031189,1.277269721031189,1.2769761085510254,1.2770249843597412,1.2770249843597412,0,1.2128000259399414,1.2131500244140625,1.2127000093460083,1.213089942932129,1.213089942932129,0
2024-12-11 04:35:00+00:00,1.2769761085510254,1.2769761085510254,1.2767316102981567,1.2767316102981567,1.2767316102981567,0,1.2130999565124512,1.213129997253418,1.2127000093460083,1.213089942932129,1.213089942932129,0
2024-12-11 04:40:00+00:00,1.2766989469528198,1.276796817779541,1.276617407798767,1.276650071144104,1.276650071144104,0,1.2127000093460083,1.2132600545883179,1.2127000093460083,1.213129997253418,1.213129997253418,0
2024-12-11 04:45:00+00:00,1.2767152786254883,1.2767152786254883,1.276666283607483,1.2766826152801514,1.2766826152801514,0,1.213189959526062,1.213189959526062,1.2127000093460083,1.2131600379943848,1.2131600379943848,0
2024-12-11 04:50:00+00:00,1.2767316102981567,1.2768783569335938,1.2767316102981567,1.276796817779541,1.276796817779541,0,1.2127000093460083,1.213170051574707,1.2125999927520752,1.2130299806594849,1.2130299806594849,0
2024-12-11 04:55:00+00:00,1.2768456935882568,1.2768456935882568,1.276796817779541,1.2768293619155884,1.2768293619155884,0,1.2130000591278076,1.2131099700927734,1.2125999927520752,1.2129700183868408,1.2129700183868408,0
2024-12-11 05:00:00+00:00,1.276764154434204,1.2768293619155884,1.2766989469528198,1.2766989469528198,1.2766989469528198,0,1.212499976158142,1.2130600214004517,1.212499976158142,1.2130299806594849,1.2130299806594849,0
2024-12-11 05:05:00+00:00,1.2767316102981567,1.2767804861068726,1.2766826152801514,1.2766826152801514,1.2766826152801514,0,1.2130299806594849,1.2130299806594849,1.2125999927520752,1.212980031967163,1.212980031967163,0
2024-12-11 05:10:00+00:00,1.2766011953353882,1.2766826152801514,1.2765848636627197,1.2766826152801514,1.2766826152801514,0,1.2125999927520752,1.2129499912261963,1.212399959564209,1.2129100561141968,1.2129100561141968,0
2024-12-11 05:15:00+00:00,1.2766826152801514,1.2767152786254883,1.2765848636627197,1.2765848636627197,1.2765848636627197,0,1.2129100561141968,1.2130099534988403,1.212499976158142,1.212980031967163,1.212980031967163,0
2024-12-11 05:20:00+00:00,1.2766337394714355,1.2766337394714355,1.2765523195266724,1.2766011953353882,1.2766011953353882,0,1.2125999927520752,1.2130099534988403,1.2125999927520752,1.2130099534988403,1.2130099534988403,0
2024-12-11 05:25:00+00:00,1.276535987854004,1.276617407798767,1.2765034437179565,1.2765034437179565,1.2765034437179565,0,1.213070034980774,1.213089942932129,1.2125999927520752,1.2130399942398071,1.2130399942398071,0
2024-12-11 05:30:00+00:00,1.2764382362365723,1.2764707803726196,1.276356816291809,1.2764707803726196,1.2764707803726196,0,1.2125999927520752,1.2130399942398071,1.2125999927520752,1.2130299806594849,1.2130299806594849,0
2024-12-11 05:35:00+00:00,1.2765034437179565,1.276650071144104,1.2764707803726196,1.276650071144104,1.276650071144104,0,1.2130000591278076,1.2130399942398071,1.212499976158142,1.2129000425338745,1.2129000425338745,0
2024-12-11 05:40:00+00:00,1.276666283607483,1.2766989469528198,1.276666283607483,1.276666283607483,1.276666283607483,0,1.212499976158142,1.2130399942398071,1.212499976158142,1.2130099534988403,1.2130099534988403,0
2024-12-11 05:45:00+00:00,1.2765686511993408,1.2768293619155884,1.2765523195266724,1.2768293619155884,1.2768293619155884,0,1.2130000591278076,1.2130000591278076,1.2125999927520752,1.2129199504852295,1.2129199504852295,0
2024-12-11 05:50:00+00:00,1.276764154434204,1.2769761085510254,1.276764154434204,1.2769109010696411,1.2769109010696411,0,1.2125999927520752,1.2129700183868408,1.212499976158142,1.21288001537323,1.21288001537323,0
2024-12-11 05:55:00+00:00,1.2769109010696411,1.2769109010696411,1.2766826152801514,1.2766826152801514,1.2766826152801514,0,1.2128900289535522,1.2129700183868408,1.212499976158142,1.21288001537323,1.21288001537323,0
2024-12-11 06:00:00+00:00,1.276666283607483,1.2766826152801514,1.2765523195266724,1.2766826152801514,1.2766826152801514,0,1.2125999927520752,1.2130099534988403,1.212499976158142,1.2128499746322632,1.2128499746322632,0
2024-12-11 06:05:00+00:00,1.2766826152801514,1.2767804861068726,1.2765686511993408,1.2767804861068726,1.2767804861068726,0,1.2128700017929077,1.2128900289535522,1.212499976158142,1.2128299474716187,1.2128299474716187,0
2024-12-11 06:10:00+00:00,1.276666283607483,1.276796817779541,1.276666283607483,1.276796817779541,1.276796817779541,0,1.2122999429702759,1.2127200365066528,1.2122999429702759,1.212649941444397,1.212649941444397,0
2024-12-11 06:15:00+00:00,1.27681303024292,1.2768783569335938,1.2767804861068726,1.2768783569335938,1.2768783569335938,0,1.212630033493042,1.2128700017929077,1.2122999429702759,1.2128700017929077,1.2128700017929077,0
2024-12-11 06:20:00+00:00,1.2770087718963623,1.2770087718963623,1.2768456935882568,1.2768620252609253,1.2768620252609253,0,1.212499976158142,1.2129100561141968,1.212399959564209,1.21288001537323,1.21288001537323,0
2024-12-11 06:25:00+00:00,1.2768620252609253,1.2768620252609253,1.276764154434204,1.2768456935882568,1.2768456935882568,0,1.212939977645874,1.2130299806594849,1.212499976158142,1.2129100561141968,1.2129100561141968,0
2024-12-11 06:30:00+00:00,1.2767152786254883,1.277090311050415,1.2767152786254883,1.277090311050415,1.277090311050415,0,1.212499976158142,1.2129100561141968,1.212399959564209,1.212689995765686,1.212689995765686,0
2024-12-11 06:35:00+00:00,1.2768620252609253,1.2768945693969727,1.276764154434204,1.2768945693969727,1.2768945693969727,0,1.2127000093460083,1.2127900123596191,1.2122999429702759,1.21274995803833,1.21274995803833,0
2024-12-11 06:40:00+00:00,1.2768945693969727,1.2770413160324097,1.2768456935882568,1.2770087718963623,1.2770087718963623,0,1.2122999429702759,1.2129499912261963,1.2122999429702759,1.212939977645874,1.212939977645874,0
2024-12-11 06:45:00+00:00,1.2769109010696411,1.2769109010696411,1.276666283607483,1.276666283607483,1.276666283607483,0,1.2129499912261963,1.2130000591278076,1.212499976158142,1.2129199504852295,1.2129199504852295,0
2024-12-11 06:50:00+00:00,1.2766826152801514,1.2766826152801514,1.2765523195266724,1.2766337394714355,1.2766337394714355,0,1.2125999927520752,1.2129700183868408,1.212499976158142,1.2128700017929077,1.2128700017929077,0
2024-12-11 06:55:00+00:00,1.2767152786254883,1.2768945693969727,1.2767152786254883,1.2768456935882568,1.2768456935882568,0,1.2128499746322632,1.2129100561141968,1.212499976158142,1.212839961051941,1.212839961051941,0
2024-12-11 07:00:00+00:00,1.276959776878357,1.2771717309951782,1.2769109010696411,1.2770087718963623,1.2770087718963623,0,1.212499976158142,1.2130399942398071,1.212499976158142,1.212980031967163,1.212980031967163,0
2024-12-11 07:05:00+00:00,1.276959776878357,1.2770087718963623,1.2760473489761353,1.2760473489761353,1.2760473489761353,0,1.2129700183868408,1.212980031967163,1.212499976158142,1.212839961051941,1.212839961051941,0
2024-12-11 07:10:00+00:00,1.27524995803833,1.2757542133331299,1.27524995803833,1.2757542133331299,1.2757542133331299,0,1.2122999429702759,1.2128499746322632,1.2122999429702759,1.2127900123596191,1.2127900123596191,0
2024-12-11 07:15:00+00:00,1.2756891250610352,1.276014804840088,1.2756891250610352,1.276014804840088,1.276014804840088,0,1.2129199504852295,1.213189959526062,1.2125999927520752,1.213189959526062,1.213189959526062,0
2024-12-11 07:20:00+00:00,1.2758194208145142,1.2759170532226562,1.2753475904464722,1.2753475904464722,1.2753475904464722,0,1.2128000259399414,1.2132200002670288,1.2125999927520752,1.2131400108337402,1.2131400108337402,0
2024-12-11 07:25:00+00:00,1.2752012014389038,1.275266170501709,1.275022268295288,1.275022268295288,1.275022268295288,0,1.2132500410079956,1.213379979133606,1.2128000259399414,1.2133500576019287,1.2133500576019287,0
2024-12-11 07:30:00+00:00,1.274957299232483,1.2753475904464722,1.274957299232483,1.2751524448394775,1.2751524448394775,0,1.2130000591278076,1.2135900259017944,1.2130000591278076,1.2135299444198608,1.2135299444198608,0
2024-12-11 07:35:00+00:00,1.2749085426330566,1.2749085426330566,1.274209976196289,1.274323582649231,1.274323582649231,0,1.2135599851608276,1.2139500379562378,1.2132999897003174,1.2138400077819824,1.2138400077819824,0
2024-12-11 07:40:00+00:00,1.2743399143218994,1.2743399143218994,1.2736419439315796,1.2739503383636475,1.2739503383636475,0,1.2134000062942505,1.2140599489212036,1.2134000062942505,1.2139300107955933,1.2139300107955933,0
2024-12-11 07:45:00+00:00,1.2737555503845215,1.274128794670105,1.2737555503845215,1.2739989757537842,1.2739989757537842,0,1.2140300273895264,1.2140300273895264,1.2135000228881836,1.2139099836349487,1.2139099836349487,0
2024-12-11 07:50:00+00:00,1.2737231254577637,1.274031400680542,1.273560881614685,1.273560881614685,1.273560881614685,0,1.2134000062942505,1.2138700485229492,1.2132999897003174,1.2138099670410156,1.2138099670410156,0
2024-12-11 07:55:00+00:00,1.2732527256011963,1.2734960317611694,1.2731716632843018,1.2733663320541382,1.2733663320541382,0,1.2137199640274048,1.2138400077819824,1.2132999897003174,1.2137500047683716,1.2137500047683716,0
2024-12-11 08:00:00+00:00,1.273317575454712,1.2740801572799683,1.273317575454712,1.2740801572799683,1.2740801572799683,0,1.2132999897003174,1.2137700319290161,1.2131999731063843,1.21356999874115,1.21356999874115,0
2024-12-11 08:05:00+00:00,1.274128794670105,1.2744048833847046,1.274128794670105,1.2744048833847046,1.2744048833847046,0,1.2136000394821167,1.2137700319290161,1.2131999731063843,1.2135900259017944,1.2135900259017944,0
2024-12-11 08:10:00+00:00,1.274323582649231,1.274323582649231,1.2740962505340576,1.2743074893951416,1.2743074893951416,0,1.2131999731063843,1.2138099670410156,1.2131999731063843,1.2137500047683716,1.2137500047683716,0
2024-12-11 08:15:00+00:00,1.2744048833847046,1.2746809720993042,1.2744048833847046,1.2745672464370728,1.2745672464370728,0,1.2136399745941162,1.2139300107955933,1.2131999731063843,1.2139300107955933,1.2139300107955933,0
2024-12-11 08:20:00+00:00,1.2742911577224731,1.2747459411621094,1.2742911577224731,1.2746973037719727,1.2746973037719727,0,1.2135000228881836,1.2139699459075928,1.2132999897003174,1.213629961013794,1.213629961013794,0
2024-12-11 08:25:00+00:00,1.2747948169708252,1.274843454360962,1.2745997905731201,1.274843454360962,1.274843454360962,0,1.2135299444198608,1.2136600017547607,1.2130000591278076,1.2134300470352173,1.2134300470352173,0
2024-12-11 08:30:00+00:00,1.2746809720993042,1.2751199007034302,1.2746809720993042,1.2750873565673828,1.2750873565673828,0,1.2130999565124512,1.2135000228881836,1.2130000591278076,1.213379979133606,1.213379979133606,0
2024-12-11 08:35:00+00:00,1.2751686573028564,1.2754613161087036,1.2751686573028564,1.2752012014389038,1.2752012014389038,0,1.2133300304412842,1.2133699655532837,1.2130000591278076,1.2131999731063843,1.2131999731063843,0
2024-12-11 08:40:00+00:00,1.2751848697662354,1.275477647781372,1.2751848697662354,1.275363802909851,1.275363802909851,0,1.2128000259399414,1.2134499549865723,1.2128000259399414,1.213320016860962,1.213320016860962,0
2024-12-11 08:45:00+00:00,1.2753312587738037,1.2753963470458984,1.27524995803833,1.27524995803833,1.27524995803833,0,1.2133500576019287,1.2133699655532837,1.2129000425338745,1.2133100032806396,1.2133100032806396,0
2024-12-11 08:50:00+00:00,1.2754125595092773,1.2755427360534668,1.275298833847046,1.275298833847046,1.275298833847046,0,1.2129000425338745,1.2135100364685059,1.2129000425338745,1.2135100364685059,1.2135100364685059,0
2024-12-11 08:55:00+00:00,1.2752012014389038,1.2752337455749512,1.2748761177062988,1.2748761177062988,1.2748761177062988,0,1.2133599519729614,1.2133699655532837,1.2129000425338745,1.2133699655532837,1.2133699655532837,0
2024-12-11 09:00:00+00:00,1.2748922109603882,1.2748922109603882,1.274616003036499,1.2747784852981567,1.2747784852981567,0,1.2130000591278076,1.2135000228881836,1.2130000591278076,1.2135000228881836,1.2135000228881836,0
2024-12-11 09:05:00+00:00,1.2748761177062988,1.2750060558319092,1.2747459411621094,1.2748597860336304,1.2748597860336304,0,1.21356999874115,1.2136499881744385,1.2130999565124512,1.2134699821472168,1.2134699821472168,0
2024-12-11 09:10:00+00:00,1.2748109102249146,1.2750385999679565,1.2748109102249146,1.275022268295288,1.275022268295288,0,1.2130999565124512,1.213539958000183,1.2129000425338745,1.213539958000183,1.213539958000183,0
2024-12-11 09:15:00+00:00,1.2749898433685303,1.2751199007034302,1.2744535207748413,1.2744535207748413,1.2744535207748413,0,1.2135299444198608,1.2136000394821167,1.2130000591278076,1.213379979133606,1.213379979133606,0
2024-12-11 09:20:00+00:00,1.2746485471725464,1.2746485471725464,1.2742587327957153,1.2742587327957153,1.2742587327957153,0,1.2130000591278076,1.2135599851608276,1.2129000425338745,1.2132799625396729,1.2132799625396729,0
2024-12-11 09:25:00+00:00,1.274112582206726,1.2746647596359253,1.274112582206726,1.2746647596359253,1.2746647596359253,0,1.213539958000183,1.213539958000183,1.2129000425338745,1.213320016860962,1.213320016860962,0
2024-12-11 09:30:00+00:00,1.2743561267852783,1.2745997905731201,1.2743561267852783,1.2743724584579468,1.2743724584579468,0,1.2129000425338745,1.213320016860962,1.2125999927520752,1.2129499912261963,1.2129499912261963,0
2024-12-11 09:35:00+00:00,1.2743399143218994,1.2743399143218994,1.2734311819076538,1.2734311819076538,1.2734311819076538,0,1.212939977645874,1.2129499912261963,1.2122000455856323,1.212440013885498,1.212440013885498,0
2024-12-11 09:40:00+00:00,1.2734473943710327,1.273560881614685,1.273414969444275,1.273414969444275,1.273414969444275,0,1.2125099897384644,1.2125600576400757,1.2120000123977661,1.212380051612854,1.212380051612854,0
2024-12-11 09:45:00+00:00,1.273058295249939,1.2730907201766968,1.2728638648986816,1.2729285955429077,1.2729285955429077,0,1.212249994277954,1.2122900485992432,1.2116999626159668,1.2120599746704102,1.2120599746704102,0
2024-12-11 09:50:00+00:00,1.2732527256011963,1.273317575454712,1.2729772329330444,1.2729772329330444,1.2729772329330444,0,1.2120399475097656,1.2121100425720215,1.2116999626159668,1.2120599746704102,1.2120599746704102,0
2024-12-11 09:55:00+00:00,1.2728476524353027,1.2732527256011963,1.2728476524353027,1.2730907201766968,1.2730907201766968,0,1.212030053138733,1.2122600078582764,1.2116999626159668,1.2121700048446655,1.2121700048446655,0
2024-12-11 10:00:00+00:00,1.2728800773620605,1.2728800773620605,1.2725560665130615,1.2725560665130615,1.2725560665130615,0,1.2121800184249878,1.2121800184249878,1.2115000486373901,1.211940050125122,1.211940050125122,0
2024-12-11 10:05:00+00:00,1.2725722789764404,1.2725722789764404,1.2716983556747437,1.2716983556747437,1.2716983556747437,0,1.2120599746704102,1.2122199535369873,1.2115999460220337,1.2121299505233765,1.2121299505233765,0
2024-12-11 10:10:00+00:00,1.271375060081482,1.2724264860153198,1.271375060081482,1.2724264860153198,1.2724264860153198,0,1.2121100425720215,1.2123899459838867,1.2116999626159668,1.2122299671173096,1.2122299671173096,0
2024-12-11 10:15:00+00:00,1.272394061088562,1.2725237607955933,1.272329330444336,1.2724426984786987,1.2724426984786987,0,1.212249994277954,1.2123700380325317,1.2117999792099,1.2123199701309204,1.2123199701309204,0
2024-12-11 10:20:00+00:00,1.2723132371902466,1.2724264860153198,1.2722808122634888,1.2722970247268677,1.2722970247268677,0,1.212380051612854,1.212380051612854,1.2116999626159668,1.2121000289916992,1.2121000289916992,0
