Ticker,BTC-USD,BTC-USD,BTC-USD,BTC-USD,BTC-EUR,BTC-EUR,BTC-EUR,BTC-EUR,BTC-EUR,BTC-GBP,BTC-GBP,BTC-GBP,BTC-GBP
Price,Open,High,Low,Close,Open,High,Low,Close,Volume,Open,High,Low,Close
Datetime,,,,,,,,,,,,,
2024-12-10 05:15:00+00:00,99.45306828363985,99.45306828363985,99.49919015469769,99.49919015469769,99.43564303793525,99.41832910048315,99.4627506556019,99.4670625278711,inf,99.47918280637474,99.47107488725496,99.51074193334624,99.50629285104715
2024-12-10 05:20:00+00:00,99.26935390326878,99.27125506072875,99.41254582569154,99.41254582569154,99.24850332252578,99.24412240754327,99.38505000479853,99.39051560865356,inf,99.28491824883106,99.29239060406803,99.43078133701042,99.42560253768424
2024-12-10 05:25:00+00:00,99.25383179489319,99.25383179489319,99.3210972955963,99.3581651615244,99.25490386653816,99.23762139976009,99.28965581790935,99.32890674145301,inf,99.29139202955889,99.2832994160778,99.33832529715855,99.36449337410555
2024-12-10 05:30:00+00:00,99.2233491014424,99.38576570520507,99.37202343389673,99.53468339953304,99.21392683873405,99.34391456998584,99.35042595047437,99.49697254348736,inf,99.25256979947541,99.39944982461881,99.39838536337005,99.54407259035364
2024-12-10 05:35:00+00:00,99.37989377583509,99.52321858738385,99.52880267177851,99.67234223843153,99.34832133033782,99.46871191080278,99.48500534282053,99.62196215806529,inf,99.3924259629084,99.5151093703662,99.53844699458466,99.65990041674463
2024-12-10 05:40:00+00:00,99.49875221500888,99.49875221500888,99.49302824460517,99.49302824460517,99.47763602510639,99.46031477574951,99.43191625658696,99.43097212637491,inf,99.52092999899877,99.51281867732929,99.48174635908893,99.47223066266729
2024-12-10 05:45:00+00:00,99.35246737349081,99.36875154920267,99.45659504738283,99.51764374985088,99.30265395678921,99.28767408077825,99.38460067206611,99.43310855606178,inf,99.34929810614813,99.3541166003661,99.43454021223204,99.47983986470163
2024-12-10 05:50:00+00:00,99.52864129811351,99.6432080949199,99.67777307444527,99.7925115359071,99.45415889739961,99.5480445214069,99.59098852183774,99.70141699546772,inf,99.49741780011522,99.5986174031313,99.64359307912207,99.7435299508126
2024-12-10 05:55:00+00:00,99.59823007855711,99.59823007855711,99.67419000808118,99.7101893811249,99.56916549774897,99.5518283110932,99.58793645044776,99.62748974598529,inf,99.60940500227912,99.60128646957162,99.63492820599538,99.6610064649542
2024-12-10 06:00:00+00:00,99.56729816646599,99.57856071951991,99.65212924522065,99.65212924522065,99.49289234826816,99.48461737125149,99.58204425706987,99.58182780037608,inf,99.52856967388611,99.53222821029381,99.62242252031253,99.62076884073755
2024-12-10 06:05:00+00:00,99.61392064392284,99.68557101705507,99.73637950746334,99.83493793381916,99.4214280731247,99.58142144027288,99.55821266629974,99.73484533775088,inf,99.44695708272009,99.61300581876937,99.59305822804984,99.75793930109838
2024-12-10 06:10:00+00:00,99.73579526539596,99.73579526539596,99.8610155872224,99.8610155872224,99.59287121631333,99.62696235417067,99.72989168198637,99.7509957288362,inf,99.6246843520538,99.66497591704419,99.77104660298566,99.78323503329871
2024-12-10 06:15:00+00:00,99.68023654570118,99.68023654570118,99.77194505632846,99.78975594899481,99.57965527821369,99.56231626505591,99.66149984892246,99.69093831652732,inf,99.60652094830559,99.5984026506591,99.69729275974059,99.72004690873351
2024-12-10 06:20:00+00:00,99.71688797369505,99.71688797369505,99.814042069216,99.814042069216,99.53529171918612,99.59040265024417,99.67223296664392,99.6780519152414,inf,99.57274069910491,99.64341885935758,99.71902663772504,99.71937099038321
2024-12-10 06:25:00+00:00,99.63030910253336,99.78785649710534,99.77959321592176,99.89749698713125,99.5496252125895,99.67012464412696,99.65218255320693,99.77278392048412,inf,99.57473499174618,99.69155409205722,99.68661017975106,99.78835562686153
2024-12-10 06:30:00+00:00,99.85209476267217,99.898901740642,100.0017111953712,100.04858830800455,99.7300511298484,99.71756168529484,99.85850257916988,99.87014407335754,inf,99.74566121181607,99.75644001758926,99.89028590906246,99.90053759063578
2024-12-10 06:35:00+00:00,99.9365398452923,99.9365398452923,100.02779688255552,100.028688632256,99.77743716799294,99.81980019051,99.90260501075517,99.90165641123897,inf,99.79878098606623,99.8496630431448,99.93675461990858,99.92719540072382
2024-12-10 06:40:00+00:00,99.81985530346724,99.82635293022912,99.95342013726679,99.95342013726679,99.76634627823606,99.74897475805966,99.85037220010601,99.84942409655305,inf,99.77511538005645,99.76698334134394,99.87472805766832,99.87544668217797
2024-12-10 06:45:00+00:00,99.78269850450302,99.85858436767262,99.9322109552013,99.99393449528051,99.69107215546616,99.74773042453866,99.82822772657646,99.89168640603356,inf,99.71310821962541,99.79200711751051,99.85960037728046,99.92688816511006
2024-12-10 06:50:00+00:00,99.91951766752847,99.99060651736029,100.06923512539407,100.14043049337297,99.84105315702601,99.8858260508079,99.97841507289195,100.03971894080563,inf,99.87237549810015,99.92458097702148,100.01910164111263,100.06996779044238
2024-12-10 06:55:00+00:00,99.97912737674764,100.0642061785211,100.12893415263974,100.20890240956393,99.88549291300612,99.93216266097083,99.99072509416487,100.08612694122614,inf,99.92048397289275,99.97836113184779,100.06089992389047,100.1238261935361
2024-12-10 07:00:00+00:00,100.08410014687846,100.08410014687846,100.09143246253305,100.09143246253305,99.96916563321022,99.9676050041846,100.03024094068908,100.02929112923873,inf,100.00561470082081,99.99746387556628,100.06249770191383,100.05292645506532
2024-12-10 07:05:00+00:00,99.9324327034379,99.9324327034379,99.99793531826104,100.02743536240668,99.85571683722367,99.83832975566284,99.89103257340147,99.92103688054137,inf,99.87860382742598,99.87046335402457,99.92986164164112,99.94901937048857
2024-12-10 07:10:00+00:00,99.88778357929391,99.88778357929391,99.95471357602153,99.95471357602153,99.805570776132,99.80977780351094,99.88572536037333,99.88477692113354,inf,99.82199659783902,99.83201243519078,99.89927853152729,99.8897228970311
2024-12-10 07:15:00+00:00,99.74469942058816,99.786003470214,99.89415493419972,99.9355208730085,99.69764202603972,99.71619037896559,99.83480663601709,99.86982191332538,inf,99.69496527016068,99.733983044781,99.84143077334812,99.87080742441006
2024-12-10 07:20:00+00:00,99.81001260218721,99.8307247902109,99.8354601295897,99.8354601295897,99.76144427429007,99.77225310624162,99.78593958187301,99.78499209012342,inf,99.76444847121105,99.78822338347632,99.79970418573801,99.79015807579565
2024-12-10 07:25:00+00:00,99.7421164134063,99.7421164134063,99.84632983539828,99.84632983539828,99.64263629264235,99.68128132154654,99.77972522540395,99.79027381907154,inf,99.64974084934163,99.69761829282011,99.79613991168588,99.79974382694525
2024-12-10 07:30:00+00:00,99.66117684053299,99.7069730765621,99.81050720553843,99.82079847910883,99.60427536020839,99.6490725525166,99.72182064875508,99.802600679249,inf,99.62597297191432,99.68745334246883,99.7587252763055,99.83249514337304
2024-12-10 07:35:00+00:00,99.62184614422004,99.62184614422004,99.68990408388424,99.68990408388424,99.63273915514173,99.61539089891077,99.6268334047179,99.62588742372014,inf,99.66165546948052,99.65353267816785,99.65918165701667,99.64964898843186
2024-12-10 07:40:00+00:00,99.56356804739899,99.60617964413862,99.71275215729115,99.75542760241684,99.4861192858212,99.55582372212662,99.62299288155216,99.70920818150836,inf,99.51053922298063,99.57456512624377,99.65673377914754,99.7194426786931
2024-12-10 07:45:00+00:00,99.64015180381338,99.7640960397366,99.78945066531357,99.91358061686424,99.61479900598536,99.72976800459608,99.7518496400421,99.88342045784027,inf,99.62248551657753,99.76066348287604,99.76884453712013,99.9058118020055
2024-12-10 07:50:00+00:00,99.81006073275583,99.83066863788085,99.9105197462707,99.9105197462707,99.78930695993124,99.81465355934832,99.89291468409196,99.89196617658779,inf,99.81005129627488,99.83563254829375,99.91524606959409,99.90568890775998
2024-12-10 07:55:00+00:00,99.78707838624621,99.81424007046316,99.93659739967394,99.96379978242913,99.79960201485062,99.856469937537,99.93690690198815,100.01031759892432,inf,99.80232980425353,99.86602513626556,99.94895304058694,100.01132675296095
2024-12-10 08:00:00+00:00,99.8209863718295,99.82426727225618,99.91319499537215,99.91319499537215,99.87271722396554,99.86450308387325,99.9988300393005,100.00620581956665,inf,99.88537419526456,99.87723317005329,100.00481381840372,99.9952480891737
2024-12-10 08:05:00+00:00,99.83397360359182,99.83397360359182,99.89093338798448,99.89093338798448,99.84383857895732,99.9111952178993,99.93299007703767,99.9320411890079,inf,99.82361248623555,99.89112049658952,99.9178066112982,99.90824920454139
2024-12-10 08:10:00+00:00,99.69596721987408,99.69596721987408,99.8139295962808,99.81791435169917,99.79537731714933,99.77800074202909,99.89082062399939,99.90418282412267,inf,99.77098361478939,99.76285191283095,99.86190486481415,99.8691893168442
2024-12-10 08:15:00+00:00,99.65291442625555,99.66380797828349,99.79610263605228,99.79610263605228,99.77817373853405,99.79074034712504,99.90773418628555,99.9067855380666,inf,99.72481829692931,99.75096894270199,99.87067215960901,99.86111926138919
2024-12-10 08:20:00+00:00,99.64380972702747,99.88270580430591,99.79311406948851,100.03236810399312,99.77000373195742,99.96617444387815,99.900146397691,100.12019112567802,inf,99.73438067446568,99.92523546074632,99.87605953935446,100.07062322641842
2024-12-10 08:25:00+00:00,99.87381769263658,99.98405273826837,100.02346667455049,100.13386689422619,99.96555897745722,100.02541149136081,100.09334251667703,100.17951943896679,inf,99.93910759801975,99.99756613864828,100.06900147784225,100.14305914295807
2024-12-10 08:30:00+00:00,99.97068848371863,99.99577253172406,100.04056256070024,100.04056256070024,100.03768362618925,100.05179644091832,100.14009855477637,100.14621826511735,inf,99.99412962063543,100.00814014132757,100.08418036906419,100.0746070482103
2024-12-10 08:35:00+00:00,99.91662181165064,99.91662181165064,100.02832711210716,100.06382839072359,99.95308807622676,99.96142566084902,100.07097761576931,100.08005676798881,inf,99.89241046878865,99.9099982615276,100.01519937555557,100.01494189201632
2024-12-10 08:40:00+00:00,99.87384175792089,99.87384175792089,99.96450675516466,99.9993974664186,99.96715064713226,99.94974416248863,100.02157644913197,100.09501177579696,inf,99.91143295244389,99.90328980334809,99.97024650539828,100.03869120496067
2024-12-10 08:45:00+00:00,99.89118480614209,100.00404296776296,100.04085981060041,100.15085030744075,99.9609702276494,100.09302027933511,100.09849712613568,100.24723239098698,inf,99.90098081357526,100.03045394582102,100.04774898169816,100.17599480075413
2024-12-10 08:50:00+00:00,100.06591481370661,100.11039548086048,100.19065769271896,100.26039894632142,100.20141394451643,100.22469108150614,100.31024305679193,100.37847869250503,inf,100.11183379503765,100.13987544356613,100.22540960729587,100.2844284900404
2024-12-10 08:55:00+00:00,100.08527934580931,100.08711632917779,100.22514671491862,100.23708491361154,100.21319907317414,100.21300958314573,100.32223939294977,100.36740656087385,inf,100.13541758391344,100.1395584280119,100.25760073759989,100.28525802619757
2024-12-10 09:00:00+00:00,100.04323729413152,100.09804196825147,100.19314013107434,100.20911128787216,100.1962325517445,100.28098235983704,100.33408312553813,100.4354840624041,inf,100.10688385843058,100.16873408530786,100.25395452621323,100.31447613306703
2024-12-10 09:05:00+00:00,100.03867291187534,100.14240230898382,100.18856890963674,100.27887664281785,100.24841899789831,100.3422255776903,100.38634137011555,100.4644954210886,inf,100.14056183621376,100.227555810077,100.27363997083441,100.34624429553077
2024-12-10 09:10:00+00:00,100.10476420433352,100.26610589206399,100.25475923199944,100.41634267097031,100.33270129372265,100.45782162233496,100.45175743357422,100.61259577902536,inf,100.20135196677651,100.31173877918333,100.30922125835467,100.45768889383197
2024-12-10 09:15:00+00:00,100.21142956612698,100.23004807441626,100.32760955888196,100.38023082499139,100.48240290645656,100.46490670503616,100.49997168355989,100.49901741190195,inf,100.34560580116208,100.33742726538293,100.35728774722415,100.34768830291547
2024-12-10 09:20:00+00:00,100.21868926022515,100.21868926022515,100.32331951978234,100.32331951978234,100.40110075810888,100.38361871318475,100.51815694225854,100.51822832329267,inf,100.26314435723079,100.25497254236248,100.35811736273628,100.34851783907264
2024-12-10 09:25:00+00:00,100.12569297991591,100.13480570090543,100.26613506601637,100.26613506601637,100.38572590635428,100.36842430046235,100.48280378199121,100.50473999142038,inf,100.20680303332934,100.19863581048605,100.31586842461853,100.30857720928266
2024-12-10 09:30:00+00:00,100.11459888385212,100.11459888385212,100.2542932726965,100.26076046647026,100.38371938660437,100.36624036816019,100.48292247365637,100.48936108883308,inf,100.18198176030178,100.1738165604835,100.28011302026239,100.284070048491
2024-12-10 09:35:00+00:00,100.11334748906835,100.1605314898256,100.22807904501481,100.31061007810523,100.31281388911277,100.36957552059063,100.42396662797319,100.52421371757416,inf,100.1204757298165,100.20160143986419,100.2636026473543,100.34739130848882
2024-12-10 09:40:00+00:00,100.0910309487578,100.0910309487578,100.13618062317879,100.13618062317879,100.35260563098866,100.33513203013523,100.36675724536315,100.36580423860867,inf,100.17980337910899,100.1716383568368,100.16860655013198,100.15902515368693
2024-12-10 09:45:00+00:00,99.93824045871641,99.93824045871641,100.04487670114311,100.04487670114311,100.1830504789571,100.16590267127934,100.31167583475,100.32022707195529,inf,99.9805377492495,99.97238896785872,100.1122439061412,100.11363621234611
